player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,gap_grades_run_block,gap_run_block_percent,gap_snap_counts_run_block,gap_snap_counts_run_block_percent,gap_snap_counts_run_play,grades_run_block,penalties,run_block_percent,snap_counts_run_block,snap_counts_run_play,zone_grades_run_block,zone_run_block_percent,zone_snap_counts_run_block,zone_snap_counts_run_block_percent,zone_snap_counts_run_play
Jeremiah McGill,158766,S,UMASS,1,0,216,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Tyler Batty,122052,ED,BYU,1,0,128,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Tyler Martin,158734,LB,UMASS,1,0,216,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Christian Davis,173995,HB,BALL ST,4,0,117,60.0,25.0,1,100.0,4,60.0,0,8.3,1,12,,0.0,0,0.0,8
Izeya Floyd,97969,DI,RICE,1,0,275,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Josh Pearcy,97966,ED,RICE,1,0,275,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Austin Riggs,122075,LS,RUTGERS,1,0,278,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Walter Nolen,158666,DI,OLE MISS,1,0,226,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0
J'Coryan Anderson,97891,LB,MARSHALL,1,0,214,,,0,0.0,0,60.0,1,100.0,1,1,,,0,0.0,0
Jack Kiser,97889,LB,NOTRE DAME,1,0,258,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Zion Turner,158636,QB,JVILLE ST,1,0,196,,0.0,0,0.0,1,60.0,0,50.0,1,2,60.0,100.0,1,100.0,1
Paul Tchio,122160,T,UMASS,1,0,216,,,0,0.0,0,60.0,0,100.0,1,1,60.0,100.0,1,100.0,1
Dawaiian McNeely,97815,HB,WYOMING,2,0,351,60.0,50.0,1,100.0,2,60.0,0,33.3,1,3,,0.0,0,0.0,1
Colby Garfield,122180,LS,OHIO,1,0,259,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Ezekiel Saldana,174108,WR,UTSA,1,0,331,,,0,0.0,0,60.0,0,100.0,1,1,60.0,100.0,1,100.0,1
Luke Dunne,174112,P,OREGON,1,0,264,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
George Arata,158405,HB,TULANE,1,0,319,60.0,33.3,1,100.0,3,60.0,0,33.3,1,3,,,0,0.0,0
Wesley Brown,174204,LS,FRESNO ST,1,0,169,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Jeremiah Earby,158316,CB,BOISE ST,1,0,120,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Ethan Stangle,158308,LS,SYRACUSE,1,0,304,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Carter Clark,158294,TE,SYRACUSE,1,0,304,59.1,100.0,1,100.0,1,59.1,0,100.0,1,1,,,0,0.0,0
Kyle Acker,158289,WR,SYRACUSE,1,0,304,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Drenon Fite III,158266,ED,LA LAFAYET,1,0,207,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Stephen Dix Jr.,122396,LB,ARKANSAS,1,0,111,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Jonathan Maldonado,158241,ED,NEVADA,1,0,239,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Ike Esonwune,174287,LB,OKLA STATE,1,0,262,,,0,0.0,0,59.8,0,100.0,1,1,,,0,0.0,0
Shea Freibaum,174291,LS,OKLA STATE,1,0,262,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Christian Lorenzo,158215,DI,GA STATE,1,0,175,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0
Clayton Leonard,158214,TE,ILLINOIS,1,0,187,59.9,100.0,1,100.0,1,59.9,0,100.0,1,1,,,0,0.0,0
James Kreutz,158211,LB,ILLINOIS,1,0,187,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Peter Manuma,158178,S,HAWAII,1,0,180,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Noah Kema,158176,LB,HAWAII,1,0,180,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
RJ Todd,158159,LS,W MICHIGAN,1,0,347,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Trevor Shaw,158158,C,W MICHIGAN,1,0,347,,,0,0.0,0,60.0,0,100.0,1,1,60.0,100.0,1,100.0,1
M.J. Griffin,97703,S,LOUISVILLE,1,0,210,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
DQ Smith,158116,S,S CAROLINA,1,0,289,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0
Nalu Emerson,97701,LB,HAWAII,1,0,180,,,0,0.0,0,60.0,1,100.0,1,1,,,0,0.0,0
Ryan Millmore,174678,P,W MICHIGAN,1,0,347,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
AJ Petersen,174684,HB,IOWA STATE,1,0,193,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0
Travis Egan,174701,QB,LOUISVILLE,3,0,210,,0.0,0,0.0,1,60.0,0,33.3,1,3,,0.0,0,0.0,1
Joey Rattin,158067,LB,N ILLINOIS,1,0,254,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Trey Porter,158046,S,N ILLINOIS,1,0,254,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Ben Ostaszewski,143892,G,FLORIDA ST,1,0,167,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0
Marcus White,158033,G,MIAMI OH,1,0,221,,,0,0.0,0,60.0,0,100.0,1,1,60.0,100.0,1,100.0,1
Hudson Powell,158029,LS,MIAMI OH,1,0,221,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Grant Lyons,158024,ED,MIAMI OH,1,0,221,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Adam Trick,158021,ED,MIAMI OH,1,0,221,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Kale Gibbs,157922,HB,AIR FORCE,1,0,101,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Osaro Aihie,157917,LB,AIR FORCE,1,0,101,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0
Jake Martin,157899,S,AIR FORCE,1,0,101,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0
Henry Freer,122473,LS,GA TECH,1,0,176,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Blayne Myrick,157874,LB,S ALABAMA,1,0,288,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Jason Moore,122491,DI,GA TECH,1,0,176,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Michael Dansby,157849,CB,S JOSE ST,1,0,285,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Cade Davis,157824,LS,MARSHALL,1,0,214,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Cole Reemsnyder,174798,TE,VA TECH,1,0,337,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0
Uso Seumalo,157775,DI,KANSAS ST,1,0,199,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Anthony Frias II,157762,HB,UCLA,3,0,324,,0.0,0,0.0,1,60.0,0,6.3,1,16,60.0,6.7,1,100.0,15
Ethan Hudak,97585,LS,TULANE,1,0,319,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Dylan Lee,174873,LB,S JOSE ST,1,0,285,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Trey Smack,157733,K,FLORIDA,1,0,163,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Jett Elad,97543,S,UNLV,1,0,325,,,0,0.0,0,60.0,1,100.0,1,1,,,0,0.0,0
Roderick Roberson,97471,S,LA TECH,1,0,208,,,0,0.0,0,60.0,1,100.0,1,1,,,0,0.0,0
Carson York,157684,LS,WYOMING,1,0,351,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Caleb Merritt,157681,CB,WYOMING,1,0,351,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Kaden Chidester,175012,T,BYU,1,0,128,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Naseri Danielson,175014,LB,S JOSE ST,1,0,285,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Spencer Triplett,122849,LS,N CAROLINA,1,0,245,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Nic Talich,157663,LB,WYOMING,1,0,351,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Landon Rehkow,175039,P,BYU,1,0,128,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Devon Betty,122853,LB,NC STATE,1,0,248,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Elia Migao,157636,G,UTAH ST,1,0,329,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Ryan Marks,157625,K,UTAH ST,1,0,329,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Rylie Mills,122907,DI,NOTRE DAME,1,0,258,,,0,0.0,0,60.0,2,100.0,1,1,,,0,0.0,0
Jacob Ellis,157590,LB,IOWA STATE,1,0,193,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0
Tyler Perkins,157568,P,IOWA STATE,1,0,193,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0
Coleman Bryson,157509,S,MINNESOTA,1,0,225,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Joey Gerlach,157506,LB,MINNESOTA,1,0,225,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Tyler Stolsky,157505,LB,MINNESOTA,1,0,225,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Greg Johnson II,175243,CB,NAVY,1,0,237,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Kristen Hoskins,157492,WR,MINNESOTA,1,0,225,,,0,0.0,0,60.0,0,50.0,1,2,60.0,100.0,1,100.0,1
Khafre Brown,97398,WR,ARKANSAS,1,0,111,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0
Jordan Reagan,122984,CB,MARSHALL,1,0,214,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Isaiah Glasker,157436,LB,BYU,1,0,128,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Alex Raynor,97397,K,KENTUCKY,1,0,202,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Jake McConnachie,123016,WR,PITTSBURGH,1,0,268,,,0,0.0,0,60.0,0,100.0,1,1,60.0,100.0,1,100.0,1
Anthony Ferrucci,175337,HB,BOSTON COL,1,0,121,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0
Daton Montiel,97392,K,FIU,1,0,166,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Datrell Jones,175341,HB,BOSTON COL,3,0,121,60.0,14.3,1,100.0,7,60.0,0,9.1,1,11,,0.0,0,0.0,4
Coleman Baker,157374,WR,LIBERTY,1,0,206,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0
Damien Alford,123029,WR,UTAH,1,0,328,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0
Trey Lathan,157359,LB,W VIRGINIA,1,0,343,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Jack Esparza,157339,TE,TEXAS TECH,1,0,315,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Marcellius Pulliam,175385,LB,MICH STATE,1,0,223,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Hamilton McMartin,157309,WR,TEXAS,1,0,311,,,0,0.0,0,60.0,0,100.0,1,1,60.0,100.0,1,100.0,1
Jakeen Harris,97351,S,N CAROLINA,1,0,245,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Jai'Onte' McMillan,123089,CB,MINNESOTA,1,0,225,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Grant Calcagno,175461,WR,MICH STATE,1,0,223,,,0,0.0,0,60.0,0,100.0,1,1,60.0,100.0,1,100.0,1
Major Everhart,157295,WR,TCU,1,0,305,,,0,0.0,0,60.0,0,100.0,1,1,60.0,100.0,1,100.0,1
Scotty Edwards,157277,S,STANFORD,1,0,300,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Jaxson Wilson,175473,DI,MICH STATE,1,0,223,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Jerrin Thompson,123128,S,AUBURN,1,0,115,,,0,0.0,0,60.0,1,100.0,1,1,,,0,0.0,0
Jaseim Mitchell,157214,LB,COLO STATE,1,0,144,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
James Ferguson-Reynolds,157204,P,BOISE ST,1,0,120,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Jordan Clemons,175546,HB,FIU,1,0,166,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Jose Corbo,175548,HB,FIU,1,0,166,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Victor Evans III,175552,CB,FIU,1,0,166,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Judd Rouyea,175601,DI,LA TECH,1,0,208,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Chantson Prox,175623,CB,SM HOUSTON,1,0,281,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Rolando Beltran,175633,G,UTEP,1,0,330,59.7,100.0,1,100.0,1,59.7,0,100.0,1,1,,,0,0.0,0
Caleb Wooden,157051,S,AUBURN,1,0,115,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Jamih Otis,175705,LB,HAWAII,1,0,180,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Damarion Witten,193195,WR,OHIO STATE,1,0,260,,,0,0.0,0,60.0,0,100.0,1,1,60.0,100.0,1,100.0,1
Jordan Brunson,123342,HB,MIAMI OH,8,0,221,,0.0,0,0.0,5,60.0,0,1.9,1,54,,0.0,0,0.0,48
Mani Powell,157027,LB,UNLV,1,0,325,,,0,0.0,0,60.0,2,100.0,1,1,,,0,0.0,0
Chike Anigbogu,97239,LB,RICE,1,0,275,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Rino Monteforte,156987,LS,NOTRE DAME,1,0,258,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Zac Yoakam,156986,K,NOTRE DAME,1,0,258,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Leo Scheidler,156983,WR,NOTRE DAME,1,0,258,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Joshua Burnham,156977,ED,NOTRE DAME,1,0,258,,,0,0.0,0,60.0,1,100.0,1,1,,,0,0.0,0
Derek Smith,175765,WR,S DIEGO ST,1,0,284,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Wes Pahl,123461,P,OKLA STATE,1,0,262,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
JR Gardner,175860,HB,ALABAMA,2,0,103,,0.0,0,0.0,1,60.0,0,33.3,1,3,,0.0,0,0.0,1
Billy Roby,175870,G,ALABAMA,1,0,103,,,0,0.0,0,60.0,0,100.0,1,1,60.0,100.0,1,100.0,1
Bryce Lofton,156848,K,SO MISS,2,0,296,,0.0,0,0.0,1,60.0,0,50.0,1,2,,,0,0.0,0
Micheal Caraway Jr.,156841,S,SO MISS,1,0,296,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0
Brett Drillette,156782,LB,LA MONROE,1,0,209,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Carter Milliron,156755,LS,LA LAFAYET,1,0,207,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Haden Carlson,123620,QB,FIU,1,0,166,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Blake Kendall,156711,QB,JAMES MAD,2,0,197,,,0,0.0,0,60.0,0,25.0,1,4,60.0,100.0,1,100.0,1
Justin Cryer,175949,LB,FLORIDA ST,1,0,167,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
John Grant,156671,TE,COAST CAR,1,0,141,,,0,0.0,0,59.6,0,100.0,1,1,59.6,100.0,1,100.0,1
Josiah Robinson,156669,LB,GA STATE,1,0,175,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Kelvon McBride,176007,LB,NC STATE,1,0,248,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Nick Armentano,176027,WR,SYRACUSE,1,0,304,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Ean Burch,156579,LS,LA TECH,1,0,208,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Jackson Lee,156565,LS,FIU,1,0,166,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Percy Courtney Jr.,156556,LB,FIU,1,0,166,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Zyian Moultrie-Goddard,176040,LB,SYRACUSE,1,0,304,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Jett Law,156551,WR,FIU,1,0,166,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Riley Thompson,156535,P,PENN STATE,1,0,266,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Collin Westfelt,123866,LS,JVILLE ST,1,0,196,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Grant Karczewski,176090,G,VA TECH,1,0,337,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Cole Keele,176098,G,UTAH ST,1,0,329,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Ajay Allen,156470,HB,MIAMI FL,6,0,220,60.0,6.3,1,100.0,16,60.0,0,4.0,1,25,,0.0,0,0.0,9
Brooks Both,123944,LB,ARKANSAS,1,0,111,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Nick Reed,176128,K,BUFFALO,1,0,126,59.9,100.0,1,100.0,1,59.9,0,100.0,1,1,,,0,0.0,0
Jackson Woodard,123973,LB,UNLV,1,0,325,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Quinn Staten,176154,LB,CINCINNATI,1,0,138,,,0,0.0,0,60.0,0,100.0,1,1,60.0,100.0,1,100.0,1
S'Maje Burrell,176174,LB,SM HOUSTON,1,0,281,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Reed Hughes,123990,LS,AUBURN,1,0,115,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Wesley Steiner,124003,LB,WASH STATE,1,0,341,,,0,0.0,0,60.0,0,100.0,1,1,60.0,100.0,1,100.0,1
Ty Benefield,176221,S,BOISE ST,1,0,120,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Catrell White,176234,CB,AKRON,1,0,102,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Grady Brosterhous,156379,QB,VIRGINIA,7,0,335,,0.0,0,0.0,2,60.0,0,8.3,1,12,,0.0,0,0.0,1
Marcus Moore Jr.,176287,DI,AKRON,1,0,102,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Chris Thompson Jr.,124005,LB,TULSA,1,0,320,,,0,0.0,0,60.0,1,100.0,1,1,,,0,0.0,0
Davis Salom,90160,LS,S JOSE ST,1,0,285,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Wesley Bissainthe,156341,LB,MIAMI FL,1,0,220,,,0,0.0,0,60.0,0,100.0,1,1,60.0,100.0,1,100.0,1
D'Angelo Hutchinson,156316,S,LOUISVILLE,1,0,210,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Aidan Birr,156297,K,GA TECH,1,0,176,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Dylan Brown,88453,DI,JVILLE ST,1,0,196,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Joop Mitchell,86652,WR,OHIO STATE,1,0,260,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0
Jerrale Powers,156279,TE,FLORIDA ST,1,0,167,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0
Ahmere Foster,176372,S,MARSHALL,1,0,214,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Ian Foster,176373,CB,MARSHALL,1,0,214,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Shawn Rouse,176382,T,MARSHALL,1,0,214,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Omar Graham Jr.,156275,LB,FLORIDA ST,1,0,167,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
AJ Cottrill,156273,LB,FLORIDA ST,1,0,167,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Bishop Thomas,156268,DI,GA STATE,1,0,175,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0
Connor Gibbs,176416,K,SO MISS,1,0,296,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Cade Roberts,156211,WR,USF,1,0,327,,,0,0.0,0,60.0,0,100.0,1,1,60.0,100.0,1,100.0,1
Caleb Matthews,156205,LS,TULSA,1,0,320,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Zach Neilsen,156198,ED,TULSA,1,0,320,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Cookie Desiderio,156193,HB,UMASS,2,0,216,,0.0,0,0.0,5,60.0,0,12.5,1,8,60.0,33.3,1,100.0,3
Corey Myrick,193227,S,MARSHALL,1,0,214,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Rashod Tanner,156012,CB,UNLV,1,0,325,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Hayes Hammond,124171,LS,MISS STATE,1,0,227,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Cole Marszalek,176533,LS,ARIZONA ST,1,0,110,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Anthony Zaccaro,155545,LS,S ALABAMA,1,0,288,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Damian Ramos,155532,K,LSU,1,0,211,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Caden Biser,155289,LB,W VIRGINIA,1,0,343,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Daylen Austin,176586,CB,OREGON,1,0,264,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0
Jordan Burch,124227,ED,OREGON,2,0,264,,0.0,0,0.0,1,60.0,1,50.0,1,2,,,0,0.0,0
Robert Rahimi,151364,S,S JOSE ST,1,1,285,,,0,0.0,0,60.0,2,100.0,1,1,,,0,0.0,0
Alex Huntley,124241,DI,S CAROLINA,1,0,289,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Aidan Flintoft,176610,P,STANFORD,1,0,300,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Tyrin Bradley,151205,ED,W VIRGINIA,1,0,343,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Aaron Morris,176624,CB,STANFORD,1,0,300,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Makius Scott,124255,DI,GA TECH,1,0,176,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Jack Susnjar,176645,G,USC,1,0,326,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Slade Roy,151058,LS,LSU,1,0,211,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Jermayne Lole,82212,DI,TEXAS,1,0,311,54.4,100.0,1,100.0,1,54.4,0,100.0,1,1,,,0,0.0,0
Tevin Griffey,150995,CB,BOISE ST,1,0,120,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Tamarion McDonald,124290,S,LOUISVILLE,1,0,210,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Brandon Hills,176677,WR,WASH STATE,1,0,341,59.9,100.0,1,100.0,1,59.9,0,100.0,1,1,,,0,0.0,0
Micah Young,150709,LB,WYOMING,1,0,351,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Doneiko Slaughter,124297,CB,ARKANSAS,1,0,111,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Rocko Griffin,124350,HB,UTSA,4,0,331,,0.0,0,0.0,7,60.0,0,5.6,1,18,,0.0,0,0.0,10
Zach Stricker,150284,LS,SM HOUSTON,1,0,281,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Braeden Howell,150271,TE,SM HOUSTON,1,0,281,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Alex McLaughlin,143999,LS,KENTUCKY,1,0,202,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Lynard Harris,181157,LB,LA MONROE,1,0,209,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Tristan Wiley,181178,WR,LA MONROE,1,0,209,,,0,0.0,0,60.0,0,100.0,1,1,60.0,100.0,1,100.0,1
Anthony DeBerardino,182300,LS,AIR FORCE,1,0,101,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Michael Mack II,125273,CB,OHIO,1,0,259,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Chase Byrd,183193,WR,CLEMSON,1,0,140,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0
Dominic Cardone,183194,G,CLEMSON,1,0,140,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0
Macklin Ayers,148812,LB,UMASS,1,0,216,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
J.T. Anderson,148527,CB,FIU,1,0,166,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Marco Baker,125351,CB,JVILLE ST,1,0,196,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Judd Anderson,183225,QB,MIAMI FL,1,0,220,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0
Dylan Day,183229,S,MIAMI FL,1,0,220,,,0,0.0,0,60.0,0,100.0,1,1,60.0,100.0,1,100.0,1
Landon Wells,126215,WR,VANDERBILT,1,0,333,,0.0,0,0.0,1,60.0,0,50.0,1,2,60.0,100.0,1,100.0,1
Cam Pruitt,183239,LB,MIAMI FL,1,0,220,,,0,0.0,0,60.0,0,100.0,1,1,60.0,100.0,1,100.0,1
Drew Clausen,148199,LS,IOWA STATE,1,0,193,60.0,100.0,1,100.0,1,60.0,0,100.0,1,1,,,0,0.0,0
Justin Weaver,126597,CB,ARMY,1,0,114,,,0,0.0,0,60.0,0,100.0,1,1,,,0,0.0,0
Tykie Andrews,126616,WR,OKLA STATE,1,0,262,,,0,0.0,0,60.0,0,100.0,1,1,60.0,100.0,1,100.0,1
