player_name,position,consensus_rank,source_tier,label,raw_field,raw_value,display_value,percentile,population_n,lower_better,weight
Jakobe Thomas,S,197,premium,Forced Incompletion Rate,sg_cov_forced_incompletion_rate,12.0,12.0%,52.4,20,False,0.14
Jakobe Thomas,S,197,premium,Coverage Grade,sg_cov_grade,89.1,89.1,76.2,21,False,0.22
Jakobe Thomas,S,197,premium,Passer Rating Allowed,sg_cov_qb_rating_against,55.8,55.8,66.7,21,True,0.14
Jakobe Thomas,S,197,premium,Coverage Snaps per Target,sg_cov_snaps_per_target,7.9,7.9,19.0,21,False,0.14
Jakobe Thomas,S,197,premium,Yards Allowed / Coverage Snap,sg_cov_yards_per_snap,0.9,0.90,14.3,21,True,0.18
Jakobe Thomas,S,197,premium,Zone Coverage Grade,sg_cov_zone_grade,71.6,71.6,42.9,21,False,0.18
Jakobe Thomas,S,197,premium,Slot Passer Rating Allowed,sg_slot_cov_qb_rating_against,95.1,95.1,42.9,21,True,0.1
Jakobe Thomas,S,197,premium,Slot Snaps per Target,sg_slot_cov_snaps_per_target,3.3,3.3,4.8,21,False,0.1
Jakobe Thomas,S,197,premium,Slot Yards Allowed / Snap,sg_slot_cov_yards_per_snap,2.07,2.07,50.0,21,True,0.1
DeShon Singleton,S,198,premium,Forced Incompletion Rate,sg_cov_forced_incompletion_rate,6.9,6.9%,23.8,20,False,0.14
DeShon Singleton,S,198,premium,Coverage Grade,sg_cov_grade,65.9,65.9,28.6,21,False,0.22
DeShon Singleton,S,198,premium,Passer Rating Allowed,sg_cov_qb_rating_against,35.4,35.4,95.2,21,True,0.14
DeShon Singleton,S,198,premium,Coverage Snaps per Target,sg_cov_snaps_per_target,10.0,10.0,42.9,21,False,0.14
DeShon Singleton,S,198,premium,Yards Allowed / Coverage Snap,sg_cov_yards_per_snap,0.4,0.40,61.9,21,True,0.18
DeShon Singleton,S,198,premium,Zone Coverage Grade,sg_cov_zone_grade,67.8,67.8,33.3,21,False,0.18
DeShon Singleton,S,198,premium,Slot Passer Rating Allowed,sg_slot_cov_qb_rating_against,4.8,4.8,95.2,21,True,0.1
DeShon Singleton,S,198,premium,Slot Snaps per Target,sg_slot_cov_snaps_per_target,5.8,5.8,47.6,21,False,0.1
DeShon Singleton,S,198,premium,Slot Yards Allowed / Snap,sg_slot_cov_yards_per_snap,0.26,0.26,50.0,21,True,0.1
Dalton Johnson,S,212,premium,Forced Incompletion Rate,sg_cov_forced_incompletion_rate,11.1,11.1%,42.9,20,False,0.14
Dalton Johnson,S,212,premium,Coverage Grade,sg_cov_grade,88.6,88.6,71.4,21,False,0.22
Dalton Johnson,S,212,premium,Passer Rating Allowed,sg_cov_qb_rating_against,37.8,37.8,90.5,21,True,0.14
Dalton Johnson,S,212,premium,Coverage Snaps per Target,sg_cov_snaps_per_target,8.2,8.2,23.8,21,False,0.14
Dalton Johnson,S,212,premium,Yards Allowed / Coverage Snap,sg_cov_yards_per_snap,0.6,0.60,33.3,21,True,0.18
Dalton Johnson,S,212,premium,Zone Coverage Grade,sg_cov_zone_grade,88.5,88.5,81.0,21,False,0.18
Dalton Johnson,S,212,premium,Slot Passer Rating Allowed,sg_slot_cov_qb_rating_against,58.7,58.7,81.0,21,True,0.1
Dalton Johnson,S,212,premium,Slot Snaps per Target,sg_slot_cov_snaps_per_target,4.5,4.5,28.6,21,False,0.1
Dalton Johnson,S,212,premium,Slot Yards Allowed / Snap,sg_slot_cov_yards_per_snap,1.13,1.13,50.0,21,True,0.1
Robert Spears-Jennings,S,224,premium,Forced Incompletion Rate,sg_cov_forced_incompletion_rate,3.3,3.3%,9.5,20,False,0.14
Robert Spears-Jennings,S,224,premium,Coverage Grade,sg_cov_grade,49.6,49.6,4.8,21,False,0.22
Robert Spears-Jennings,S,224,premium,Passer Rating Allowed,sg_cov_qb_rating_against,118.9,118.9,,21,True,0.14
Robert Spears-Jennings,S,224,premium,Coverage Snaps per Target,sg_cov_snaps_per_target,11.0,11.0,57.1,21,False,0.14
Robert Spears-Jennings,S,224,premium,Yards Allowed / Coverage Snap,sg_cov_yards_per_snap,1.0,1.00,9.5,21,True,0.18
Robert Spears-Jennings,S,224,premium,Zone Coverage Grade,sg_cov_zone_grade,51.6,51.6,4.8,21,False,0.18
Robert Spears-Jennings,S,224,premium,Slot Passer Rating Allowed,sg_slot_cov_qb_rating_against,101.8,101.8,23.8,21,True,0.1
Robert Spears-Jennings,S,224,premium,Slot Snaps per Target,sg_slot_cov_snaps_per_target,6.4,6.4,61.9,21,False,0.1
Robert Spears-Jennings,S,224,premium,Slot Yards Allowed / Snap,sg_slot_cov_yards_per_snap,2.42,2.42,50.0,21,True,0.1
VJ Payne,S,242,premium,Forced Incompletion Rate,sg_cov_forced_incompletion_rate,16.7,16.7%,76.2,20,False,0.14
VJ Payne,S,242,premium,Coverage Grade,sg_cov_grade,74.1,74.1,33.3,21,False,0.22
VJ Payne,S,242,premium,Passer Rating Allowed,sg_cov_qb_rating_against,57.4,57.4,57.1,21,True,0.14
VJ Payne,S,242,premium,Coverage Snaps per Target,sg_cov_snaps_per_target,9.9,9.9,38.1,21,False,0.14
VJ Payne,S,242,premium,Yards Allowed / Coverage Snap,sg_cov_yards_per_snap,0.4,0.40,61.9,21,True,0.18
VJ Payne,S,242,premium,Zone Coverage Grade,sg_cov_zone_grade,71.9,71.9,47.6,21,False,0.18
VJ Payne,S,242,premium,Slot Passer Rating Allowed,sg_slot_cov_qb_rating_against,46.4,46.4,90.5,21,True,0.1
VJ Payne,S,242,premium,Slot Snaps per Target,sg_slot_cov_snaps_per_target,3.6,3.6,9.5,21,False,0.1
VJ Payne,S,242,premium,Slot Yards Allowed / Snap,sg_slot_cov_yards_per_snap,0.91,0.91,50.0,21,True,0.1
Jalen Huskey,S,264,premium,Forced Incompletion Rate,sg_cov_forced_incompletion_rate,11.8,11.8%,47.6,20,False,0.14
Jalen Huskey,S,264,premium,Coverage Grade,sg_cov_grade,83.5,83.5,57.1,21,False,0.22
Jalen Huskey,S,264,premium,Passer Rating Allowed,sg_cov_qb_rating_against,55.9,55.9,61.9,21,True,0.14
Jalen Huskey,S,264,premium,Coverage Snaps per Target,sg_cov_snaps_per_target,19.9,19.9,90.5,21,False,0.14
Jalen Huskey,S,264,premium,Yards Allowed / Coverage Snap,sg_cov_yards_per_snap,0.2,0.20,90.5,21,True,0.18
Jalen Huskey,S,264,premium,Zone Coverage Grade,sg_cov_zone_grade,86.2,86.2,76.2,21,False,0.18
Jalen Huskey,S,264,premium,Slot Passer Rating Allowed,sg_slot_cov_qb_rating_against,121.2,121.2,9.5,21,True,0.1
Jalen Huskey,S,264,premium,Slot Snaps per Target,sg_slot_cov_snaps_per_target,5.7,5.7,42.9,21,False,0.1
Jalen Huskey,S,264,premium,Slot Yards Allowed / Snap,sg_slot_cov_yards_per_snap,1.16,1.16,50.0,21,True,0.1
Ahmaad Moses,S,296,premium,Forced Incompletion Rate,sg_cov_forced_incompletion_rate,4.3,4.3%,19.0,20,False,0.14
Ahmaad Moses,S,296,premium,Coverage Grade,sg_cov_grade,65.7,65.7,23.8,21,False,0.22
Ahmaad Moses,S,296,premium,Passer Rating Allowed,sg_cov_qb_rating_against,84.9,84.9,23.8,21,True,0.14
Ahmaad Moses,S,296,premium,Coverage Snaps per Target,sg_cov_snaps_per_target,11.0,11.0,57.1,21,False,0.14
Ahmaad Moses,S,296,premium,Yards Allowed / Coverage Snap,sg_cov_yards_per_snap,0.6,0.60,33.3,21,True,0.18
Ahmaad Moses,S,296,premium,Zone Coverage Grade,sg_cov_zone_grade,54.8,54.8,9.5,21,False,0.18
Ahmaad Moses,S,296,premium,Slot Passer Rating Allowed,sg_slot_cov_qb_rating_against,91.6,91.6,47.6,21,True,0.1
Ahmaad Moses,S,296,premium,Slot Snaps per Target,sg_slot_cov_snaps_per_target,6.1,6.1,57.1,21,False,0.1
Ahmaad Moses,S,296,premium,Slot Yards Allowed / Snap,sg_slot_cov_yards_per_snap,0.81,0.81,50.0,21,True,0.1
Kenyon Sadiq,TE,19,premium,Drop Rate,sg_wrte_drop_rate,10.5,10.5%,21.4,23,True,0.1
Kenyon Sadiq,TE,19,premium,Man YPRR,sg_wrte_man_yprr,1.15,1.15,57.1,26,False,0.14
Kenyon Sadiq,TE,19,premium,Route Grade,sg_wrte_route_grade,69.0,69.0,53.6,28,False,0.24
Kenyon Sadiq,TE,19,premium,Targets / Route,sg_wrte_targets_per_route,0.1936,0.194,64.3,28,False,0.18
Kenyon Sadiq,TE,19,premium,Yards / Route Run,sg_wrte_yprr,1.62,1.62,67.9,28,False,0.22
Kenyon Sadiq,TE,19,premium,Zone YPRR,sg_wrte_zone_yprr,1.71,1.71,57.1,28,False,0.12
Eli Stowers,TE,41,premium,Drop Rate,sg_wrte_drop_rate,6.1,6.1%,46.4,23,True,0.1
Eli Stowers,TE,41,premium,Man YPRR,sg_wrte_man_yprr,1.78,1.78,96.4,26,False,0.14
Eli Stowers,TE,41,premium,Route Grade,sg_wrte_route_grade,85.3,85.3,96.4,28,False,0.24
Eli Stowers,TE,41,premium,Targets / Route,sg_wrte_targets_per_route,0.2824,0.282,96.4,28,False,0.18
Eli Stowers,TE,41,premium,Yards / Route Run,sg_wrte_yprr,2.55,2.55,100.0,28,False,0.22
Eli Stowers,TE,41,premium,Zone YPRR,sg_wrte_zone_yprr,3.06,3.06,100.0,28,False,0.12
Michael Trigg,TE,97,premium,Drop Rate,sg_wrte_drop_rate,12.3,12.3%,10.7,23,True,0.1
Michael Trigg,TE,97,premium,Man YPRR,sg_wrte_man_yprr,2.1,2.10,100.0,26,False,0.14
Michael Trigg,TE,97,premium,Route Grade,sg_wrte_route_grade,77.3,77.3,85.7,28,False,0.24
Michael Trigg,TE,97,premium,Targets / Route,sg_wrte_targets_per_route,0.2665,0.267,92.9,28,False,0.18
Michael Trigg,TE,97,premium,Yards / Route Run,sg_wrte_yprr,2.18,2.18,89.3,28,False,0.22
Michael Trigg,TE,97,premium,Zone YPRR,sg_wrte_zone_yprr,2.1,2.10,78.6,28,False,0.12
Max Klare,TE,109,premium,Drop Rate,sg_wrte_drop_rate,4.4,4.4%,64.3,23,True,0.1
Max Klare,TE,109,premium,Man YPRR,sg_wrte_man_yprr,1.69,1.69,85.7,26,False,0.14
Max Klare,TE,109,premium,Route Grade,sg_wrte_route_grade,66.5,66.5,42.9,28,False,0.24
Max Klare,TE,109,premium,Targets / Route,sg_wrte_targets_per_route,0.1821,0.182,53.6,28,False,0.18
Max Klare,TE,109,premium,Yards / Route Run,sg_wrte_yprr,1.48,1.48,50.0,28,False,0.22
Max Klare,TE,109,premium,Zone YPRR,sg_wrte_zone_yprr,1.37,1.37,35.7,28,False,0.12
Jack Endries,TE,110,premium,Drop Rate,sg_wrte_drop_rate,,0.0%,82.1,23,True,0.1
Jack Endries,TE,110,premium,Man YPRR,sg_wrte_man_yprr,0.64,0.64,32.1,26,False,0.14
Jack Endries,TE,110,premium,Route Grade,sg_wrte_route_grade,65.1,65.1,35.7,28,False,0.24
Jack Endries,TE,110,premium,Targets / Route,sg_wrte_targets_per_route,0.1389,0.139,21.4,28,False,0.18
Jack Endries,TE,110,premium,Yards / Route Run,sg_wrte_yprr,1.07,1.07,7.1,28,False,0.22
Jack Endries,TE,110,premium,Zone YPRR,sg_wrte_zone_yprr,1.09,1.09,21.4,28,False,0.12
Sam Roush,TE,111,premium,Drop Rate,sg_wrte_drop_rate,12.5,12.5%,7.1,23,True,0.1
Sam Roush,TE,111,premium,Man YPRR,sg_wrte_man_yprr,1.42,1.42,71.4,26,False,0.14
Sam Roush,TE,111,premium,Route Grade,sg_wrte_route_grade,56.6,56.6,14.3,28,False,0.24
Sam Roush,TE,111,premium,Targets / Route,sg_wrte_targets_per_route,0.2046,0.205,75.0,28,False,0.18
Sam Roush,TE,111,premium,Yards / Route Run,sg_wrte_yprr,1.39,1.39,35.7,28,False,0.22
Sam Roush,TE,111,premium,Zone YPRR,sg_wrte_zone_yprr,1.52,1.52,50.0,28,False,0.12
Justin Joly,TE,112,premium,Drop Rate,sg_wrte_drop_rate,2.0,2.0%,78.6,23,True,0.1
Justin Joly,TE,112,premium,Man YPRR,sg_wrte_man_yprr,0.93,0.93,50.0,26,False,0.14
Justin Joly,TE,112,premium,Route Grade,sg_wrte_route_grade,81.6,81.6,89.3,28,False,0.24
Justin Joly,TE,112,premium,Targets / Route,sg_wrte_targets_per_route,0.2509,0.251,82.1,28,False,0.18
Justin Joly,TE,112,premium,Yards / Route Run,sg_wrte_yprr,1.78,1.78,78.6,28,False,0.22
Justin Joly,TE,112,premium,Zone YPRR,sg_wrte_zone_yprr,2.29,2.29,89.3,28,False,0.12
Eli Raridon,TE,114,premium,Drop Rate,sg_wrte_drop_rate,8.6,8.6%,25.0,23,True,0.1
Eli Raridon,TE,114,premium,Man YPRR,sg_wrte_man_yprr,0.94,0.94,53.6,26,False,0.14
Eli Raridon,TE,114,premium,Route Grade,sg_wrte_route_grade,70.9,70.9,57.1,28,False,0.24
Eli Raridon,TE,114,premium,Targets / Route,sg_wrte_targets_per_route,0.2037,0.204,71.4,28,False,0.18
Eli Raridon,TE,114,premium,Yards / Route Run,sg_wrte_yprr,2.23,2.23,92.9,28,False,0.22
Eli Raridon,TE,114,premium,Zone YPRR,sg_wrte_zone_yprr,2.93,2.93,92.9,28,False,0.12
Joe Royer,TE,156,premium,Drop Rate,sg_wrte_drop_rate,,0.0%,82.1,23,True,0.1
Joe Royer,TE,156,premium,Man YPRR,sg_wrte_man_yprr,0.74,0.74,35.7,26,False,0.14
Joe Royer,TE,156,premium,Route Grade,sg_wrte_route_grade,64.6,64.6,28.6,28,False,0.24
Joe Royer,TE,156,premium,Targets / Route,sg_wrte_targets_per_route,0.1183,0.118,7.1,28,False,0.18
Joe Royer,TE,156,premium,Yards / Route Run,sg_wrte_yprr,1.49,1.49,53.6,28,False,0.22
Joe Royer,TE,156,premium,Zone YPRR,sg_wrte_zone_yprr,1.95,1.95,67.9,28,False,0.12
Tanner Koziol,TE,167,premium,Drop Rate,sg_wrte_drop_rate,2.6,2.6%,71.4,23,True,0.1
Tanner Koziol,TE,167,premium,Man YPRR,sg_wrte_man_yprr,1.75,1.75,89.3,26,False,0.14
Tanner Koziol,TE,167,premium,Route Grade,sg_wrte_route_grade,87.3,87.3,100.0,28,False,0.24
Tanner Koziol,TE,167,premium,Targets / Route,sg_wrte_targets_per_route,0.2919,0.292,100.0,28,False,0.18
Tanner Koziol,TE,167,premium,Yards / Route Run,sg_wrte_yprr,2.26,2.26,96.4,28,False,0.22
Tanner Koziol,TE,167,premium,Zone YPRR,sg_wrte_zone_yprr,3.04,3.04,96.4,28,False,0.12
Dallen Bentley,TE,173,premium,Drop Rate,sg_wrte_drop_rate,,0.0%,82.1,23,True,0.1
Dallen Bentley,TE,173,premium,Man YPRR,sg_wrte_man_yprr,1.28,1.28,64.3,26,False,0.14
Dallen Bentley,TE,173,premium,Route Grade,sg_wrte_route_grade,83.1,83.1,92.9,28,False,0.24
Dallen Bentley,TE,173,premium,Targets / Route,sg_wrte_targets_per_route,0.2533,0.253,89.3,28,False,0.18
Dallen Bentley,TE,173,premium,Yards / Route Run,sg_wrte_yprr,2.07,2.07,82.1,28,False,0.22
Dallen Bentley,TE,173,premium,Zone YPRR,sg_wrte_zone_yprr,2.03,2.03,75.0,28,False,0.12
Oscar Delp,TE,174,premium,Drop Rate,sg_wrte_drop_rate,4.8,4.8%,60.7,23,True,0.1
Oscar Delp,TE,174,premium,Man YPRR,sg_wrte_man_yprr,0.18,0.18,14.3,26,False,0.14
Oscar Delp,TE,174,premium,Route Grade,sg_wrte_route_grade,60.3,60.3,17.9,28,False,0.24
Oscar Delp,TE,174,premium,Targets / Route,sg_wrte_targets_per_route,0.1386,0.139,17.9,28,False,0.18
Oscar Delp,TE,174,premium,Yards / Route Run,sg_wrte_yprr,1.29,1.29,28.6,28,False,0.22
Oscar Delp,TE,174,premium,Zone YPRR,sg_wrte_zone_yprr,1.47,1.47,39.3,28,False,0.12
Dae'Quan Wright,TE,186,premium,Drop Rate,sg_wrte_drop_rate,4.9,4.9%,57.1,23,True,0.1
Dae'Quan Wright,TE,186,premium,Man YPRR,sg_wrte_man_yprr,1.67,1.67,82.1,26,False,0.14
Dae'Quan Wright,TE,186,premium,Route Grade,sg_wrte_route_grade,75.5,75.5,82.1,28,False,0.24
Dae'Quan Wright,TE,186,premium,Targets / Route,sg_wrte_targets_per_route,0.1803,0.180,50.0,28,False,0.18
Dae'Quan Wright,TE,186,premium,Yards / Route Run,sg_wrte_yprr,2.08,2.08,85.7,28,False,0.22
Dae'Quan Wright,TE,186,premium,Zone YPRR,sg_wrte_zone_yprr,2.2,2.20,85.7,28,False,0.12
Josh Cuevas,TE,191,premium,Drop Rate,sg_wrte_drop_rate,7.5,7.5%,32.1,23,True,0.1
Josh Cuevas,TE,191,premium,Man YPRR,sg_wrte_man_yprr,1.27,1.27,60.7,26,False,0.14
Josh Cuevas,TE,191,premium,Route Grade,sg_wrte_route_grade,71.1,71.1,60.7,28,False,0.24
Josh Cuevas,TE,191,premium,Targets / Route,sg_wrte_targets_per_route,0.1524,0.152,35.7,28,False,0.18
Josh Cuevas,TE,191,premium,Yards / Route Run,sg_wrte_yprr,1.25,1.25,25.0,28,False,0.22
Josh Cuevas,TE,191,premium,Zone YPRR,sg_wrte_zone_yprr,1.31,1.31,32.1,28,False,0.12
Max Bredeson,TE,202,premium,Drop Rate,sg_wrte_drop_rate,33.3,33.3%,,23,True,0.1
Max Bredeson,TE,202,premium,Man YPRR,sg_wrte_man_yprr,,0.00,7.1,26,False,0.14
Max Bredeson,TE,202,premium,Route Grade,sg_wrte_route_grade,43.2,43.2,3.6,28,False,0.24
Max Bredeson,TE,202,premium,Targets / Route,sg_wrte_targets_per_route,0.0811,0.081,3.6,28,False,0.18
Max Bredeson,TE,202,premium,Yards / Route Run,sg_wrte_yprr,0.3,0.30,3.6,28,False,0.22
Max Bredeson,TE,202,premium,Zone YPRR,sg_wrte_zone_yprr,0.3,0.30,3.6,28,False,0.12
Marlin Klein,TE,203,premium,Drop Rate,sg_wrte_drop_rate,11.1,11.1%,14.3,23,True,0.1
Marlin Klein,TE,203,premium,Man YPRR,sg_wrte_man_yprr,0.25,0.25,17.9,26,False,0.14
Marlin Klein,TE,203,premium,Route Grade,sg_wrte_route_grade,65.3,65.3,39.3,28,False,0.24
Marlin Klein,TE,203,premium,Targets / Route,sg_wrte_targets_per_route,0.2531,0.253,85.7,28,False,0.18
Marlin Klein,TE,203,premium,Yards / Route Run,sg_wrte_yprr,1.53,1.53,60.7,28,False,0.22
Marlin Klein,TE,203,premium,Zone YPRR,sg_wrte_zone_yprr,1.27,1.27,28.6,28,False,0.12
John Michael Gyllenborg,TE,208,premium,Drop Rate,sg_wrte_drop_rate,11.1,11.1%,14.3,23,True,0.1
John Michael Gyllenborg,TE,208,premium,Man YPRR,sg_wrte_man_yprr,1.6,1.60,78.6,26,False,0.14
John Michael Gyllenborg,TE,208,premium,Route Grade,sg_wrte_route_grade,64.0,64.0,25.0,28,False,0.24
John Michael Gyllenborg,TE,208,premium,Targets / Route,sg_wrte_targets_per_route,0.1955,0.196,67.9,28,False,0.18
John Michael Gyllenborg,TE,208,premium,Yards / Route Run,sg_wrte_yprr,1.18,1.18,21.4,28,False,0.22
John Michael Gyllenborg,TE,208,premium,Zone YPRR,sg_wrte_zone_yprr,0.84,0.84,7.1,28,False,0.12
Nate Boerkircher,TE,221,premium,Drop Rate,sg_wrte_drop_rate,5.0,5.0%,53.6,23,True,0.1
Nate Boerkircher,TE,221,premium,Man YPRR,sg_wrte_man_yprr,1.5,1.50,75.0,26,False,0.14
Nate Boerkircher,TE,221,premium,Route Grade,sg_wrte_route_grade,67.4,67.4,46.4,28,False,0.24
Nate Boerkircher,TE,221,premium,Targets / Route,sg_wrte_targets_per_route,0.1243,0.124,10.7,28,False,0.18
Nate Boerkircher,TE,221,premium,Yards / Route Run,sg_wrte_yprr,1.12,1.12,14.3,28,False,0.22
Nate Boerkircher,TE,221,premium,Zone YPRR,sg_wrte_zone_yprr,1.02,1.02,14.3,28,False,0.12
DJ Rogers,TE,236,premium,Drop Rate,sg_wrte_drop_rate,5.6,5.6%,50.0,23,True,0.1
DJ Rogers,TE,236,premium,Man YPRR,sg_wrte_man_yprr,0.88,0.88,42.9,26,False,0.14
DJ Rogers,TE,236,premium,Route Grade,sg_wrte_route_grade,74.7,74.7,75.0,28,False,0.24
DJ Rogers,TE,236,premium,Targets / Route,sg_wrte_targets_per_route,0.1754,0.175,46.4,28,False,0.18
DJ Rogers,TE,236,premium,Yards / Route Run,sg_wrte_yprr,1.4,1.40,39.3,28,False,0.22
DJ Rogers,TE,236,premium,Zone YPRR,sg_wrte_zone_yprr,1.49,1.49,42.9,28,False,0.12
Miles Kitselman,TE,240,premium,Drop Rate,sg_wrte_drop_rate,15.6,15.6%,3.6,23,True,0.1
Miles Kitselman,TE,240,premium,Man YPRR,sg_wrte_man_yprr,1.78,1.78,96.4,26,False,0.14
Miles Kitselman,TE,240,premium,Route Grade,sg_wrte_route_grade,64.7,64.7,32.1,28,False,0.24
Miles Kitselman,TE,240,premium,Targets / Route,sg_wrte_targets_per_route,0.2246,0.225,78.6,28,False,0.18
Miles Kitselman,TE,240,premium,Yards / Route Run,sg_wrte_yprr,1.41,1.41,42.9,28,False,0.22
Miles Kitselman,TE,240,premium,Zone YPRR,sg_wrte_zone_yprr,1.14,1.14,25.0,28,False,0.12
Matthew Hibner,TE,250,premium,Drop Rate,sg_wrte_drop_rate,3.1,3.1%,67.9,23,True,0.1
Matthew Hibner,TE,250,premium,Man YPRR,sg_wrte_man_yprr,0.75,0.75,39.3,26,False,0.14
Matthew Hibner,TE,250,premium,Route Grade,sg_wrte_route_grade,61.3,61.3,21.4,28,False,0.24
Matthew Hibner,TE,250,premium,Targets / Route,sg_wrte_targets_per_route,0.1348,0.135,14.3,28,False,0.18
Matthew Hibner,TE,250,premium,Yards / Route Run,sg_wrte_yprr,1.37,1.37,32.1,28,False,0.22
Matthew Hibner,TE,250,premium,Zone YPRR,sg_wrte_zone_yprr,1.52,1.52,50.0,28,False,0.12
Will Kacmarek,TE,253,premium,Drop Rate,sg_wrte_drop_rate,,0.0%,82.1,23,True,0.1
Will Kacmarek,TE,253,premium,Man YPRR,sg_wrte_man_yprr,0.93,0.93,50.0,26,False,0.14
Will Kacmarek,TE,253,premium,Route Grade,sg_wrte_route_grade,73.5,73.5,71.4,28,False,0.24
Will Kacmarek,TE,253,premium,Targets / Route,sg_wrte_targets_per_route,0.1478,0.148,32.1,28,False,0.18
Will Kacmarek,TE,253,premium,Yards / Route Run,sg_wrte_yprr,1.46,1.46,46.4,28,False,0.22
Will Kacmarek,TE,253,premium,Zone YPRR,sg_wrte_zone_yprr,1.79,1.79,60.7,28,False,0.12
Lake McRee,TE,265,premium,Drop Rate,sg_wrte_drop_rate,6.3,6.3%,42.9,23,True,0.1
Lake McRee,TE,265,premium,Man YPRR,sg_wrte_man_yprr,0.64,0.64,32.1,26,False,0.14
Lake McRee,TE,265,premium,Route Grade,sg_wrte_route_grade,72.0,72.0,67.9,28,False,0.24
Lake McRee,TE,265,premium,Targets / Route,sg_wrte_targets_per_route,0.1633,0.163,42.9,28,False,0.18
Lake McRee,TE,265,premium,Yards / Route Run,sg_wrte_yprr,1.51,1.51,57.1,28,False,0.22
Lake McRee,TE,265,premium,Zone YPRR,sg_wrte_zone_yprr,1.84,1.84,64.3,28,False,0.12
Riley Nowakowski,TE,272,premium,Drop Rate,sg_wrte_drop_rate,,0.0%,82.1,23,True,0.1
Riley Nowakowski,TE,272,premium,Man YPRR,sg_wrte_man_yprr,1.37,1.37,67.9,26,False,0.14
Riley Nowakowski,TE,272,premium,Route Grade,sg_wrte_route_grade,75.5,75.5,82.1,28,False,0.24
Riley Nowakowski,TE,272,premium,Targets / Route,sg_wrte_targets_per_route,0.1565,0.157,39.3,28,False,0.18
Riley Nowakowski,TE,272,premium,Yards / Route Run,sg_wrte_yprr,1.68,1.68,71.4,28,False,0.22
Riley Nowakowski,TE,272,premium,Zone YPRR,sg_wrte_zone_yprr,1.61,1.61,53.6,28,False,0.12
Khalil Dinkins,TE,276,premium,Drop Rate,sg_wrte_drop_rate,6.7,6.7%,39.3,23,True,0.1
Khalil Dinkins,TE,276,premium,Man YPRR,sg_wrte_man_yprr,,0.00,7.1,26,False,0.14
Khalil Dinkins,TE,276,premium,Route Grade,sg_wrte_route_grade,50.1,50.1,10.7,28,False,0.24
Khalil Dinkins,TE,276,premium,Targets / Route,sg_wrte_targets_per_route,0.1409,0.141,25.0,28,False,0.18
Khalil Dinkins,TE,276,premium,Yards / Route Run,sg_wrte_yprr,1.12,1.12,14.3,28,False,0.22
Khalil Dinkins,TE,276,premium,Zone YPRR,sg_wrte_zone_yprr,0.92,0.92,10.7,28,False,0.12
RJ Maryland,TE,282,premium,Drop Rate,sg_wrte_drop_rate,6.9,6.9%,35.7,23,True,0.1
RJ Maryland,TE,282,premium,Man YPRR,sg_wrte_man_yprr,0.17,0.17,10.7,26,False,0.14
RJ Maryland,TE,282,premium,Route Grade,sg_wrte_route_grade,67.5,67.5,50.0,28,False,0.24
RJ Maryland,TE,282,premium,Targets / Route,sg_wrte_targets_per_route,0.1929,0.193,60.7,28,False,0.18
RJ Maryland,TE,282,premium,Yards / Route Run,sg_wrte_yprr,1.62,1.62,67.9,28,False,0.22
RJ Maryland,TE,282,premium,Zone YPRR,sg_wrte_zone_yprr,2.11,2.11,82.1,28,False,0.12
Bauer Sharp,TE,302,premium,Drop Rate,sg_wrte_drop_rate,7.7,7.7%,28.6,23,True,0.1
Bauer Sharp,TE,302,premium,Man YPRR,sg_wrte_man_yprr,0.26,0.26,21.4,26,False,0.14
Bauer Sharp,TE,302,premium,Route Grade,sg_wrte_route_grade,49.3,49.3,7.1,28,False,0.24
Bauer Sharp,TE,302,premium,Targets / Route,sg_wrte_targets_per_route,0.1422,0.142,28.6,28,False,0.18
Bauer Sharp,TE,302,premium,Yards / Route Run,sg_wrte_yprr,1.14,1.14,17.9,28,False,0.22
Bauer Sharp,TE,302,premium,Zone YPRR,sg_wrte_zone_yprr,1.09,1.09,21.4,28,False,0.12
Jaren Kanak,TE,310,premium,Drop Rate,sg_wrte_drop_rate,2.2,2.2%,75.0,23,True,0.1
Jaren Kanak,TE,310,premium,Man YPRR,sg_wrte_man_yprr,0.62,0.62,25.0,26,False,0.14
Jaren Kanak,TE,310,premium,Route Grade,sg_wrte_route_grade,71.2,71.2,64.3,28,False,0.24
Jaren Kanak,TE,310,premium,Targets / Route,sg_wrte_targets_per_route,0.1863,0.186,57.1,28,False,0.18
Jaren Kanak,TE,310,premium,Yards / Route Run,sg_wrte_yprr,1.73,1.73,75.0,28,False,0.22
Jaren Kanak,TE,310,premium,Zone YPRR,sg_wrte_zone_yprr,1.97,1.97,71.4,28,False,0.12
Jordyn Tyson,WR,6,premium,Drop Rate,sg_wrte_drop_rate,1.6,1.6%,90.9,43,True,0.12
Jordyn Tyson,WR,6,premium,Man YPRR,sg_wrte_man_yprr,3.02,3.02,77.3,44,False,0.14
Jordyn Tyson,WR,6,premium,Route Grade,sg_wrte_route_grade,85.3,85.3,88.6,44,False,0.24
Jordyn Tyson,WR,6,premium,Targets / Route,sg_wrte_targets_per_route,0.3233,0.323,97.7,44,False,0.18
Jordyn Tyson,WR,6,premium,Yards / Route Run,sg_wrte_yprr,2.37,2.37,63.6,44,False,0.2
Jordyn Tyson,WR,6,premium,Zone YPRR,sg_wrte_zone_yprr,2.18,2.18,56.8,44,False,0.12
