year,name,position,pickround,picktotal,heightinchestotal,weight,arms,hands,fortyyd,tenyd,vertical,broad,threecone,twentyss,bench,source
2015,Al Bond,OG,,,76.0,303.0,,,5.57,,23.5,90.0,7.9,4.65,22.0,nflverse_combine
2015,Ali Marpet,OG,2.0,61.0,76.0,307.0,,,4.98,,30.5,108.0,7.33,4.47,30.0,nflverse_combine
2015,Arie Kouandjio,OG,4.0,112.0,77.0,310.0,,,5.48,,,,,,,nflverse_combine
2015,Bobby Hart,OG,7.0,226.0,77.0,329.0,,,5.61,,,,,,,nflverse_combine
2015,Brett Boyko,OG,,,79.0,301.0,,,5.6,,25.0,103.0,7.91,4.75,,nflverse_combine
2015,Jamil Douglas,OG,4.0,114.0,76.0,304.0,,,5.25,,29.0,99.0,7.99,4.75,28.0,nflverse_combine
2015,Jarvis Harrison,OG,5.0,152.0,76.0,330.0,,,5.19,,29.5,102.0,7.51,4.62,26.0,nflverse_combine
2015,Jeremiah Poutasi,OG,3.0,66.0,77.0,335.0,,,5.32,,26.5,95.0,8.09,4.89,26.0,nflverse_combine
2015,John Miller,OG,3.0,81.0,74.0,303.0,,,5.33,,27.0,104.0,8.2,4.75,29.0,nflverse_combine
2015,Jon Feliciano,OG,4.0,128.0,76.0,323.0,,,5.33,,26.5,97.0,,4.74,,nflverse_combine
2015,Josue Matias,OG,,,77.0,309.0,,,5.52,,17.5,84.0,8.19,5.12,,nflverse_combine
2015,Laken Tomlinson,OG,1.0,28.0,75.0,323.0,,,5.33,,31.5,103.0,8.17,4.87,25.0,nflverse_combine
2015,Mark Glowinski,OG,4.0,134.0,76.0,307.0,,,5.2,,29.5,113.0,7.56,4.58,31.0,nflverse_combine
2015,Mitch Morse,OG,2.0,49.0,77.0,305.0,,,5.14,,31.0,112.0,7.6,4.5,36.0,nflverse_combine
2015,Robert Myers,OG,5.0,176.0,77.0,326.0,,,5.44,,27.5,94.0,8.1,4.91,,nflverse_combine
2015,Tayo Fabuluje,OG,6.0,183.0,78.0,353.0,,,5.55,,29.5,,,4.77,,nflverse_combine
2015,Tre Jackson,OG,4.0,111.0,76.0,330.0,,,5.52,,25.0,96.0,,,,nflverse_combine
2015,Trenton Brown,OG,7.0,244.0,80.0,355.0,,,5.21,,23.5,97.0,8.23,4.78,20.0,nflverse_combine
2015,Aaron Davis,OLB,,,72.0,225.0,,,4.95,,29.0,107.0,7.38,4.37,16.0,nflverse_combine
2015,Alani Fua,OLB,,,77.0,238.0,,,4.73,,34.5,118.0,6.83,4.15,18.0,nflverse_combine
2015,Dante Fowler,OLB,1.0,3.0,75.0,261.0,,,4.6,,32.5,112.0,7.4,4.32,19.0,nflverse_combine
2015,Davis Tull,OLB,5.0,148.0,74.0,246.0,,,4.57,,42.5,132.0,,,26.0,nflverse_combine
2015,Edmond Robinson,OLB,7.0,232.0,75.0,245.0,,,4.61,,37.0,121.0,7.49,4.38,20.0,nflverse_combine
2015,Eli Harold,OLB,3.0,79.0,75.0,247.0,,,4.6,,35.0,123.0,7.07,4.16,,nflverse_combine
2015,Geneo Grissom,OLB,3.0,97.0,75.0,262.0,,,4.81,,37.0,117.0,7.24,4.38,20.0,nflverse_combine
2015,Hau'oli Kikaha,OLB,2.0,44.0,74.0,253.0,,,4.93,,,,,,,nflverse_combine
2015,J.R. Tavai,OLB,,,74.0,249.0,,,4.91,,30.5,112.0,,,20.0,nflverse_combine
2015,Jake Ryan,OLB,4.0,129.0,74.0,240.0,,,4.65,,34.5,120.0,7.11,4.2,20.0,nflverse_combine
2015,Jordan Hicks,OLB,3.0,84.0,73.0,236.0,,,4.68,,38.0,124.0,6.78,4.15,20.0,nflverse_combine
2015,Kwon Alexander,OLB,4.0,124.0,73.0,227.0,,,4.55,,36.0,121.0,7.14,4.2,24.0,nflverse_combine
2015,Kyle Emanuel,OLB,5.0,153.0,75.0,255.0,,,4.77,,34.0,120.0,7.1,4.25,27.0,nflverse_combine
2015,Lorenzo Mauldin,OLB,3.0,82.0,76.0,259.0,,,4.85,,32.0,112.0,7.47,4.58,23.0,nflverse_combine
2015,Mark Nzeocha,OLB,7.0,236.0,74.0,232.0,,,4.56,,,,,,24.0,nflverse_combine
2015,Markus Golden,OLB,2.0,58.0,74.0,260.0,,,4.9,,,,,,,nflverse_combine
2015,Max Valles,OLB,6.0,179.0,77.0,251.0,,,4.83,,36.5,121.0,7.59,4.37,,nflverse_combine
2015,Mike Hull,OLB,,,72.0,237.0,,,4.68,,,,6.99,4.15,31.0,nflverse_combine
2015,Neiron Ball,OLB,5.0,161.0,74.0,236.0,,,4.65,,,,,,22.0,nflverse_combine
2015,Shaq Thompson,OLB,1.0,25.0,72.0,228.0,,,4.64,,33.5,117.0,6.99,4.08,,nflverse_combine
2015,Tony Washington,OLB,,,76.0,247.0,,,4.99,,32.5,110.0,7.2,4.31,17.0,nflverse_combine
2015,Vic Beasley,OLB,1.0,8.0,75.0,246.0,,,4.53,,41.0,130.0,6.91,4.15,35.0,nflverse_combine
2015,Xzavier Dickson,OLB,7.0,253.0,75.0,260.0,,,4.74,,29.5,100.0,7.56,4.53,19.0,nflverse_combine
2015,Yannick Cudjoe-Virgil,OLB,,,74.0,248.0,,,4.8,,,,,,25.0,nflverse_combine
2015,Zack Hodges,OLB,,,74.0,250.0,,,4.68,,33.5,125.0,,4.65,,nflverse_combine
2015,Andrew Donnal,OT,4.0,119.0,78.0,313.0,,,5.31,,32.0,101.0,7.84,4.77,17.0,nflverse_combine
2015,Andrus Peat,OT,1.0,13.0,79.0,313.0,,,5.18,,31.0,105.0,8.01,4.62,,nflverse_combine
2015,Austin Shepherd,OT,7.0,228.0,76.0,315.0,,,5.39,,29.0,94.0,8.04,4.7,17.0,nflverse_combine
2015,Brandon Scherff,OT,1.0,5.0,77.0,319.0,,,5.05,,,,,,23.0,nflverse_combine
2015,Cameron Clear,OT,,,77.0,277.0,,,4.98,,32.0,108.0,7.52,4.48,,nflverse_combine
2015,Cedric Ogbuehi,OT,1.0,21.0,77.0,306.0,,,4.98,,,,,,23.0,nflverse_combine
2015,Chaz Green,OT,3.0,91.0,77.0,314.0,,,5.16,,29.5,106.0,8.0,4.7,21.0,nflverse_combine
2015,Corey Robinson,OT,7.0,240.0,79.0,324.0,,,5.34,,,,,,28.0,nflverse_combine
2015,D.J. Humphries,OT,1.0,24.0,77.0,307.0,,,5.12,,31.0,104.0,7.87,4.64,26.0,nflverse_combine
2015,Darrian Miller,OT,,,77.0,307.0,,,5.51,,25.0,97.0,7.91,4.87,,nflverse_combine
2015,Daryl Williams,OT,4.0,102.0,77.0,327.0,,,5.34,,26.0,97.0,,5.15,27.0,nflverse_combine
2015,Donovan Smith,OT,2.0,34.0,78.0,338.0,,,5.27,,32.0,109.0,7.95,4.79,26.0,nflverse_combine
2015,Ereck Flowers,OT,1.0,9.0,78.0,329.0,,,5.31,,,,,,37.0,nflverse_combine
2015,Jake Fisher,OT,2.0,53.0,78.0,306.0,,,5.01,,32.5,,7.25,4.33,25.0,nflverse_combine
2015,Jamon Brown,OT,3.0,72.0,76.0,323.0,,,5.08,,,,,,,nflverse_combine
2015,La'el Collins,OT,,,76.0,305.0,,,5.1,,27.0,108.0,7.7,4.63,21.0,nflverse_combine
2015,Laurence Gibson,OT,7.0,243.0,78.0,305.0,,,5.04,,33.5,113.0,7.72,4.56,24.0,nflverse_combine
2015,Rob Crisp,OT,,,79.0,301.0,,,5.26,,32.5,107.0,8.07,4.6,26.0,nflverse_combine
2015,Rob Havenstein,OT,2.0,57.0,79.0,321.0,,,5.46,,28.5,96.0,8.28,4.87,16.0,nflverse_combine
2015,Sean Hickey,OT,,,77.0,309.0,,,5.39,,,,,,35.0,nflverse_combine
2015,T.J. Clemmings,OT,4.0,110.0,77.0,309.0,,,5.14,,32.5,111.0,7.68,4.54,22.0,nflverse_combine
2015,Takoby Cofield,OT,,,76.0,310.0,,,5.19,,30.0,101.0,8.09,4.79,23.0,nflverse_combine
2015,Terry Poole,OT,4.0,130.0,77.0,307.0,,,5.09,,31.0,113.0,7.9,4.66,25.0,nflverse_combine
2015,Ty Sambrailo,OT,2.0,59.0,78.0,311.0,,,5.36,,29.0,97.0,7.54,4.58,23.0,nflverse_combine
2015,Tyrus Thompson,OT,6.0,185.0,77.0,324.0,,,5.35,,29.0,97.0,,4.92,29.0,nflverse_combine
2015,Bradley Pinion,P,5.0,165.0,77.0,229.0,,,5.18,,,,,,,nflverse_combine
2015,Kyle Christy,P,,,74.0,202.0,,,4.93,,,,,,,nflverse_combine
2015,Kyle Loomis,P,,,74.0,221.0,,,5.08,,,,,,,nflverse_combine
2015,Spencer Roth,P,,,76.0,227.0,,,5.06,,,,,,,nflverse_combine
2015,Trevor Pardula,P,,,76.0,227.0,,,5.12,,,,,,,nflverse_combine
2015,Will Baumann,P,,,78.0,187.0,,,5.14,,,,,,,nflverse_combine
2015,Will Johnson,P,,,74.0,206.0,,,5.02,,,,,,,nflverse_combine
2015,Anthony Boone,QB,,,72.0,231.0,,,5.03,,26.5,100.0,7.47,4.62,,nflverse_combine
2015,Blake Sims,QB,,,71.0,218.0,,,4.57,,30.5,115.0,,,,nflverse_combine
2015,Brandon Bridge,QB,,,76.0,229.0,,,4.72,,33.0,110.0,7.18,4.37,,nflverse_combine
2015,Brett Hundley,QB,5.0,147.0,75.0,226.0,,,4.63,,36.0,120.0,6.93,3.98,,nflverse_combine
2015,Bryan Bennett,QB,,,74.0,211.0,,,4.81,,37.0,125.0,7.13,4.2,,nflverse_combine
2015,Bryce Petty,QB,4.0,103.0,75.0,230.0,,,4.87,,34.0,121.0,6.91,4.13,,nflverse_combine
2015,Cody Fajardo,QB,,,73.0,223.0,,,4.63,,32.5,118.0,6.95,4.1,,nflverse_combine
2015,Connor Halliday,QB,,,75.0,204.0,,,4.87,,,,,,,nflverse_combine
2015,Garrett Grayson,QB,3.0,75.0,74.0,213.0,,,4.75,,,,,,,nflverse_combine
2015,Jameis Winston,QB,1.0,1.0,76.0,231.0,,,4.97,,28.5,103.0,7.16,4.36,,nflverse_combine
2015,Jerry Lovelocke,QB,,,76.0,248.0,,,4.99,,31.5,113.0,7.3,4.51,,nflverse_combine
2015,Marcus Mariota,QB,1.0,2.0,76.0,222.0,,,4.52,,36.0,121.0,6.87,4.11,,nflverse_combine
2015,Sean Mannion,QB,3.0,89.0,78.0,229.0,,,5.14,,31.0,105.0,7.29,4.39,,nflverse_combine
2015,Shane Carden,QB,,,74.0,218.0,,,4.94,,29.5,104.0,7.17,4.45,,nflverse_combine
2015,Ameer Abdullah,RB,2.0,54.0,69.0,205.0,,,4.6,,42.5,130.0,6.79,3.95,24.0,nflverse_combine
2015,B.J. Catalon,RB,,,67.0,186.0,,,4.57,,36.0,114.0,6.9,4.15,,nflverse_combine
2015,Braylon Heard,RB,,,70.0,198.0,,,4.63,,30.5,116.0,7.19,4.4,19.0,nflverse_combine
2015,Cameron Artis-Payne,RB,5.0,174.0,70.0,212.0,,,4.53,,36.5,118.0,7.13,,,nflverse_combine
2015,David Cobb,RB,5.0,138.0,71.0,229.0,,,4.81,,38.5,121.0,,,17.0,nflverse_combine
2015,David Johnson,RB,3.0,86.0,73.0,224.0,,,4.5,,41.5,127.0,6.82,4.27,25.0,nflverse_combine
2015,Dee Hart,RB,,,67.0,199.0,,,4.8,,33.0,113.0,7.2,4.38,,nflverse_combine
2015,Dominique Brown,RB,,,74.0,234.0,,,4.63,,,,,,17.0,nflverse_combine
2015,Duke Johnson,RB,3.0,77.0,69.0,207.0,,,4.54,,33.5,121.0,,,,nflverse_combine
2015,Gus Johnson,RB,,,70.0,215.0,,,4.7,,36.5,120.0,7.09,4.13,26.0,nflverse_combine
2015,Jahwan Edwards,RB,,,69.0,220.0,,,4.8,,35.5,117.0,7.63,4.5,16.0,nflverse_combine
2015,Javorius Allen,RB,4.0,125.0,72.0,221.0,,,4.53,,35.5,121.0,6.96,4.28,11.0,nflverse_combine
2015,Jay Ajayi,RB,5.0,149.0,72.0,221.0,,,4.57,,39.0,121.0,7.1,4.1,19.0,nflverse_combine
2015,Jeremy Langford,RB,4.0,106.0,72.0,208.0,,,4.42,,34.5,118.0,7.22,4.32,,nflverse_combine
2015,John Crockett,RB,,,72.0,217.0,,,4.62,,40.0,125.0,7.15,4.25,15.0,nflverse_combine
2015,Josh Robinson,RB,6.0,205.0,68.0,217.0,,,4.7,,32.0,113.0,,,21.0,nflverse_combine
2015,Karlos Williams,RB,5.0,155.0,73.0,230.0,,,4.48,,33.5,117.0,7.16,4.46,16.0,nflverse_combine
2015,Kenny Hilliard,RB,7.0,235.0,72.0,226.0,,,4.83,,27.0,111.0,7.17,4.4,,nflverse_combine
2015,Malcolm Brown,RB,,,71.0,224.0,,,4.62,,34.5,117.0,6.86,4.15,19.0,nflverse_combine
2015,Marcus Murphy,RB,7.0,230.0,69.0,198.0,,,4.61,,29.0,109.0,,4.4,11.0,nflverse_combine
2015,Matt Jones,RB,3.0,95.0,74.0,231.0,,,4.61,,31.5,112.0,,4.2,20.0,nflverse_combine
2015,Melvin Gordon,RB,1.0,15.0,73.0,215.0,,,4.52,,35.0,126.0,7.04,4.07,19.0,nflverse_combine
2015,Michael Dyer,RB,,,68.0,218.0,,,4.58,,34.0,120.0,,,26.0,nflverse_combine
2015,Mike Davis,RB,4.0,126.0,69.0,217.0,,,4.61,,34.0,116.0,7.0,4.18,17.0,nflverse_combine
2015,T.J. Yeldon,RB,2.0,36.0,73.0,226.0,,,4.61,,36.0,117.0,7.19,4.22,22.0,nflverse_combine
2015,Terrence Magee,RB,,,68.0,213.0,,,4.62,,37.0,115.0,7.52,4.37,22.0,nflverse_combine
2015,Tevin Coleman,RB,3.0,73.0,71.0,206.0,,,4.4,,,,,,22.0,nflverse_combine
2015,Thomas Rawls,RB,,,69.0,215.0,,,4.65,,35.5,116.0,,,15.0,nflverse_combine
2015,Todd Gurley,RB,1.0,10.0,73.0,222.0,,,4.52,,,,,,17.0,nflverse_combine
2015,Trey Williams,RB,,,67.0,195.0,,,4.49,,33.5,119.0,6.84,4.12,18.0,nflverse_combine
2015,Adrian Amos,S,5.0,142.0,72.0,218.0,,,4.56,,35.5,122.0,7.09,4.03,,nflverse_combine
2015,Anthony Harris,S,,,73.0,183.0,,,4.56,,,,,,,nflverse_combine
2015,Anthony Jefferson,S,,,73.0,198.0,,,4.72,,33.5,116.0,7.18,4.15,15.0,nflverse_combine
2015,Chris Hackett,S,,,72.0,195.0,,,4.81,,32.0,110.0,7.12,4.2,,nflverse_combine
2015,Clayton Geathers,S,4.0,109.0,74.0,218.0,,,4.55,,37.0,120.0,7.21,4.27,22.0,nflverse_combine
2015,Cody Prewitt,S,,,74.0,208.0,,,4.6,,35.0,125.0,7.12,4.23,11.0,nflverse_combine
2015,Damarious Randall,S,1.0,30.0,71.0,196.0,,,4.46,,38.0,120.0,6.83,4.07,14.0,nflverse_combine
2015,Dean Marlowe,S,,,73.0,203.0,,,4.58,,33.5,114.0,7.0,4.18,16.0,nflverse_combine
2015,Derron Smith,S,6.0,197.0,70.0,200.0,,,4.61,,,,,,,nflverse_combine
2015,Detrick Bonner,S,,,72.0,207.0,,,4.56,,,,,,15.0,nflverse_combine
2015,Durell Eskridge,S,,,75.0,208.0,,,4.56,,31.0,117.0,7.09,4.26,,nflverse_combine
2015,Gerod Holliman,S,7.0,239.0,72.0,218.0,,,4.62,,,,,,17.0,nflverse_combine
2015,Ibraheim Campbell,S,4.0,115.0,71.0,208.0,,,4.52,,,,,,23.0,nflverse_combine
2015,James Sample,S,4.0,104.0,74.0,209.0,,,4.56,,32.5,123.0,7.04,,,nflverse_combine
2015,Jaquiski Tartt,S,2.0,46.0,73.0,221.0,,,4.53,,,124.0,,,,nflverse_combine
2015,Jermaine Whitehead,S,,,71.0,197.0,,,4.59,,37.0,128.0,6.95,4.11,15.0,nflverse_combine
2015,Jordan Richards,S,2.0,64.0,71.0,211.0,,,4.65,,32.0,111.0,6.74,4.22,13.0,nflverse_combine
2015,Kurtis Drummond,S,,,73.0,208.0,,,4.65,,39.5,119.0,7.09,4.33,,nflverse_combine
2015,Kyshoen Jarrett,S,6.0,181.0,70.0,200.0,,,4.57,,33.0,109.0,6.95,4.4,21.0,nflverse_combine
2015,Ladarius Gunter,S,,,73.0,202.0,,,4.62,,33.5,108.0,7.18,4.41,12.0,nflverse_combine
2015,Landon Collins,S,2.0,33.0,72.0,228.0,,,4.53,,35.0,120.0,7.38,4.33,,nflverse_combine
2015,Tevin McDonald,S,,,71.0,195.0,,,4.63,,33.0,112.0,7.01,4.26,19.0,nflverse_combine
2015,AJ Derby,TE,,,76.0,255.0,,,4.72,,,,,,15.0,nflverse_combine
2015,Ben Koyack,TE,7.0,229.0,77.0,255.0,,,4.79,,,,,,,nflverse_combine
2015,Blake Bell,TE,4.0,117.0,78.0,252.0,,,4.8,,33.0,116.0,6.85,4.32,14.0,nflverse_combine
2015,Clive Walford,TE,3.0,68.0,76.0,251.0,,,4.79,,35.0,120.0,7.32,4.57,20.0,nflverse_combine
2015,E.J. Bibbs,TE,,,74.0,258.0,,,4.88,,,,,,20.0,nflverse_combine
2015,Eric Tomlinson,TE,,,78.0,263.0,,,4.98,,30.5,110.0,7.46,4.54,19.0,nflverse_combine
2015,Gerald Christian,TE,7.0,256.0,75.0,244.0,,,4.87,,,,7.62,4.7,28.0,nflverse_combine
2015,Jean Sifrin,TE,,,77.0,245.0,,,4.84,,33.0,114.0,7.5,4.6,,nflverse_combine
2015,Jeff Heuerman,TE,3.0,92.0,77.0,254.0,,,4.81,,,,,,26.0,nflverse_combine
2015,Jesse James,TE,5.0,160.0,79.0,261.0,,,4.83,,37.5,121.0,7.53,4.5,26.0,nflverse_combine
2015,Maxx Williams,TE,2.0,55.0,76.0,249.0,,,4.78,,34.5,117.0,7.3,4.37,17.0,nflverse_combine
2015,MyCole Pruitt,TE,5.0,143.0,74.0,251.0,,,4.58,,38.0,118.0,7.25,4.37,17.0,nflverse_combine
2015,Nick Boyle,TE,5.0,171.0,76.0,268.0,,,5.04,,30.5,112.0,7.13,4.23,20.0,nflverse_combine
2015,Nick O'Leary,TE,6.0,194.0,75.0,252.0,,,4.93,,30.5,110.0,7.4,4.5,21.0,nflverse_combine
2015,Randall Telfer,TE,6.0,198.0,76.0,250.0,,,4.83,,,,,,20.0,nflverse_combine
2015,Rory Anderson,TE,7.0,254.0,77.0,244.0,,,4.73,,,,,,,nflverse_combine
2015,Tyler Kroft,TE,3.0,85.0,77.0,246.0,,,4.75,,,,,,17.0,nflverse_combine
2015,Wes Saxton,TE,,,75.0,248.0,,,4.65,,36.0,119.0,7.29,4.49,,nflverse_combine
2015,Amari Cooper,WR,1.0,4.0,73.0,211.0,,,4.42,,33.0,120.0,6.71,3.98,,nflverse_combine
2015,Antwan Goodley,WR,,,70.0,209.0,,,4.44,,,,,,,nflverse_combine
2015,Breshad Perriman,WR,1.0,26.0,74.0,212.0,,,,,,,,,,nflverse_combine
2015,Cam Worthy,WR,,,74.0,211.0,,,4.59,,,,,,12.0,nflverse_combine
2015,Chris Conley,WR,3.0,76.0,74.0,213.0,,,4.35,,45.0,139.0,7.06,4.3,18.0,nflverse_combine
2015,Christion Jones,WR,,,70.0,182.0,,,4.63,,32.5,119.0,6.91,4.19,8.0,nflverse_combine
2015,Da'Ron Brown,WR,7.0,233.0,72.0,205.0,,,4.54,,37.0,120.0,7.04,4.11,17.0,nflverse_combine
2015,DaVaris Daniels,WR,,,73.0,201.0,,,4.62,,37.0,122.0,,,13.0,nflverse_combine
2015,Darren Waller,WR,6.0,204.0,78.0,238.0,,,4.46,,37.0,125.0,7.07,4.25,12.0,nflverse_combine
2015,DeAndre Smelter,WR,4.0,132.0,74.0,226.0,,,4.52,,,,,,,nflverse_combine
2015,DeAndrew White,WR,,,71.0,193.0,,,4.44,,34.5,118.0,6.97,4.18,,nflverse_combine
2015,DeVante Parker,WR,1.0,14.0,75.0,209.0,,,4.45,,36.5,125.0,,,17.0,nflverse_combine
2015,Deon Long,WR,,,72.0,192.0,,,4.51,,34.0,120.0,6.98,4.27,12.0,nflverse_combine
2015,Devante Davis,WR,,,75.0,220.0,,,4.57,,35.5,115.0,7.25,4.12,16.0,nflverse_combine
2015,Devin Funchess,WR,2.0,41.0,76.0,232.0,,,4.7,,38.5,122.0,,,17.0,nflverse_combine
2015,Devin Smith,WR,2.0,37.0,72.0,196.0,,,4.42,,39.0,122.0,,4.15,10.0,nflverse_combine
2015,Dez Lewis,WR,,,76.0,214.0,,,4.58,,33.5,119.0,7.11,4.28,16.0,nflverse_combine
2015,Donatella Luckett,WR,,,72.0,211.0,,,4.4,,34.0,118.0,7.51,4.5,17.0,nflverse_combine
2015,Dorial Green-Beckham,WR,2.0,40.0,77.0,237.0,,,4.49,,33.5,119.0,6.89,4.45,13.0,nflverse_combine
2015,Dres Anderson,WR,,,73.0,187.0,,,4.54,,,,,,13.0,nflverse_combine
2015,Ezell Ruffin,WR,,,72.0,218.0,,,4.68,,27.5,110.0,7.35,4.58,17.0,nflverse_combine
2015,Geremy Davis,WR,6.0,186.0,74.0,216.0,,,4.49,,36.5,124.0,6.86,4.18,23.0,nflverse_combine
2015,J.J. Nelson,WR,5.0,159.0,70.0,156.0,,,4.28,,36.0,127.0,7.02,4.15,,nflverse_combine
2015,Jaelen Strong,WR,3.0,70.0,74.0,217.0,,,4.44,,42.0,123.0,,,,nflverse_combine
2015,Jamison Crowder,WR,4.0,105.0,68.0,185.0,,,4.56,,37.0,115.0,7.17,4.32,10.0,nflverse_combine
2015,Josh Harper,WR,,,73.0,191.0,,,4.64,,32.0,108.0,7.15,4.36,13.0,nflverse_combine
2015,Justin Hardy,WR,4.0,107.0,70.0,192.0,,,4.56,,36.5,114.0,6.63,4.21,11.0,nflverse_combine
2015,Kaelin Clay,WR,6.0,184.0,70.0,195.0,,,4.51,,33.0,113.0,6.97,4.26,10.0,nflverse_combine
2015,Keith Mumphery,WR,5.0,175.0,72.0,215.0,,,4.54,,32.5,121.0,7.07,4.25,,nflverse_combine
2015,Kenny Bell,WR,5.0,162.0,73.0,197.0,,,4.42,,41.5,129.0,6.66,4.15,7.0,nflverse_combine
2015,Kevin White,WR,1.0,7.0,75.0,215.0,,,4.35,,36.5,123.0,6.92,4.14,23.0,nflverse_combine
2015,Mario Alford,WR,7.0,238.0,68.0,180.0,,,4.43,,34.0,121.0,6.64,4.07,13.0,nflverse_combine
2015,Nelson Agholor,WR,1.0,20.0,72.0,198.0,,,4.42,,,,,,12.0,nflverse_combine
2015,Phillip Dorsett,WR,1.0,29.0,70.0,185.0,,,4.33,,37.0,122.0,6.7,4.11,13.0,nflverse_combine
2015,Rannell Hall,WR,,,72.0,198.0,,,4.6,,41.0,132.0,6.86,4.15,16.0,nflverse_combine
2015,Rashad Greene,WR,5.0,139.0,71.0,182.0,,,4.53,,36.5,122.0,6.88,4.12,,nflverse_combine
2015,Ross Scheuerman,WR,,,72.0,204.0,,,4.62,,33.0,121.0,7.08,4.11,15.0,nflverse_combine
2015,Sammie Coates,WR,3.0,87.0,73.0,212.0,,,4.43,,41.0,131.0,6.98,4.06,23.0,nflverse_combine
2015,Stefon Diggs,WR,5.0,146.0,72.0,195.0,,,4.46,,35.0,115.0,7.03,4.32,,nflverse_combine
2015,Titus Davis,WR,,,73.0,196.0,,,4.51,,32.5,119.0,7.14,4.28,,nflverse_combine
2015,Tony Lippett,WR,5.0,156.0,74.0,192.0,,,4.61,,36.0,114.0,6.92,4.13,10.0,nflverse_combine
2015,Tre McBride,WR,7.0,245.0,72.0,210.0,,,4.41,,38.0,122.0,6.96,4.08,16.0,nflverse_combine
2015,Ty Montgomery,WR,3.0,94.0,72.0,221.0,,,4.55,,40.5,121.0,6.97,4.21,,nflverse_combine
2015,Tyler Lockett,WR,3.0,69.0,70.0,182.0,,,4.4,,35.5,121.0,6.89,4.07,,nflverse_combine
2015,Vince Mayle,WR,4.0,123.0,74.0,224.0,,,4.67,,35.5,117.0,6.93,4.13,,nflverse_combine
2016,Austin Blythe,C,7.0,248.0,74.0,298.0,,,5.36,,27.5,99.0,7.52,4.53,29.0,nflverse_combine
2016,Evan Boehm,C,4.0,128.0,74.0,302.0,,,5.33,,28.5,96.0,7.52,4.69,24.0,nflverse_combine
2016,Graham Glasgow,C,3.0,95.0,78.0,307.0,,,5.13,,25.0,106.0,7.63,4.63,23.0,nflverse_combine
2016,Jack Allen,C,,,73.0,294.0,,,5.29,,26.5,101.0,7.9,4.73,23.0,nflverse_combine
2016,Jake Brendel,C,,,75.0,303.0,,,5.01,,28.0,108.0,7.31,4.27,25.0,nflverse_combine
2016,Matt Skura,C,,,75.0,305.0,,,5.39,,24.0,103.0,7.89,4.76,27.0,nflverse_combine
2016,Max Tuerk,C,3.0,66.0,77.0,298.0,,,5.12,,,,,,22.0,nflverse_combine
2016,Nick Martin,C,2.0,50.0,76.0,299.0,,,5.22,,28.0,97.0,7.57,4.72,28.0,nflverse_combine
2016,Ryan Kelly,C,1.0,18.0,76.0,311.0,,,5.03,,30.0,103.0,7.58,4.59,26.0,nflverse_combine
2016,Anthony Brown,CB,6.0,189.0,71.0,192.0,,,4.33,,35.0,115.0,7.03,4.19,19.0,nflverse_combine
2016,Artie Burns,CB,1.0,25.0,72.0,193.0,,,4.46,,31.5,,,,,nflverse_combine
2016,Brandon Williams,CB,3.0,92.0,71.0,197.0,,,4.37,,30.5,118.0,6.85,4.19,18.0,nflverse_combine
2016,Briean Boddy-Calhoun,CB,,,69.0,193.0,,,4.47,,35.0,123.0,7.16,4.22,10.0,nflverse_combine
2016,Cleveland Wallace III,CB,,,71.0,188.0,,,4.68,,35.5,123.0,,,,nflverse_combine
2016,Cyrus Jones,CB,2.0,60.0,70.0,197.0,,,4.49,,33.0,116.0,6.71,4.21,10.0,nflverse_combine
2016,D.J. White,CB,6.0,178.0,71.0,193.0,,,4.49,,33.0,132.0,7.18,4.33,17.0,nflverse_combine
2016,Daryl Worley,CB,3.0,77.0,73.0,204.0,,,4.64,,35.5,123.0,6.98,4.15,14.0,nflverse_combine
2016,De'Vante Harris,CB,,,71.0,176.0,,,4.56,,38.5,124.0,6.82,4.06,,nflverse_combine
2016,Deandre Elliott,CB,,,73.0,188.0,,,4.55,,41.0,125.0,6.93,3.94,,nflverse_combine
2016,Deiondre Hall,CB,,,74.0,199.0,,,4.68,,37.0,127.0,7.07,4.06,,nflverse_combine
2016,Eli Apple,CB,1.0,10.0,73.0,199.0,,,4.4,,,,,,13.0,nflverse_combine
2016,Eric Murray,CB,4.0,106.0,71.0,199.0,,,4.49,,39.5,124.0,7.08,4.05,15.0,nflverse_combine
2016,Harlan Miller,CB,6.0,205.0,72.0,182.0,,,4.65,,35.5,118.0,7.44,4.43,6.0,nflverse_combine
2016,Jalen Ramsey,CB,1.0,5.0,73.0,209.0,,,4.41,,41.5,135.0,6.94,4.18,14.0,nflverse_combine
2016,James Bradberry,CB,2.0,62.0,73.0,211.0,,,4.5,,36.0,124.0,6.91,4.21,16.0,nflverse_combine
2016,Jimmy Pruitt,CB,,,72.0,198.0,,,4.73,,32.0,117.0,,,19.0,nflverse_combine
2016,Jonathan Jones,CB,,,69.0,186.0,,,4.33,,36.0,123.0,7.25,4.25,19.0,nflverse_combine
2016,Juston Burris,CB,4.0,118.0,72.0,212.0,,,4.53,,36.5,122.0,7.1,4.4,19.0,nflverse_combine
2016,Keivarae Russell,CB,3.0,74.0,71.0,192.0,,,4.49,,,,,,17.0,nflverse_combine
2016,Ken Crawley,CB,,,72.0,187.0,,,4.43,,36.5,119.0,,,,nflverse_combine
2016,Kendall Fuller,CB,3.0,84.0,71.0,187.0,,,4.48,,,,,,15.0,nflverse_combine
