nflverse_game_id,old_game_id,play_id,possession_team,offense_formation,offense_personnel,defenders_in_box,defense_personnel,number_of_pass_rushers,players_on_play,offense_players,defense_players,n_offense,n_defense,ngs_air_yards,time_to_throw,was_pressure,route,defense_man_zone_type,defense_coverage_type,offense_names,defense_names,offense_positions,defense_positions,offense_numbers,defense_numbers
2024_01_LA_DET,2024090812,3673.0,DET,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",6,"2 CB, 1 DE, 1 DT, 1 FS, 2 ILB, 1 NT, 1 OLB, 2 SS",4,00-0034345;00-0033884;00-0037839;00-0039852;00-0039734;00-0037841;00-0029592;00-0032395;00-0035617;00-0035942;00-0039138;00-0039137;00-0033106;00-0035685;00-0033927;00-0036349;00-0032381;00-0036880;00-0039065;00-0032464;00-0036963;00-0037240,00-0034345;00-0029592;00-0032395;00-0033106;00-0035685;00-0032381;00-0036880;00-0039065;00-0032464;00-0036963;00-0037240,00-0033884;00-0037839;00-0039852;00-0039734;00-0037841;00-0035617;00-0035942;00-0039138;00-0039137;00-0033927;00-0036349,11,11,,2.4,false,GO,ZONE_COVERAGE,COVER_2,Frank Ragnow;Kevin Zeitler;Graham Glasgow;Jared Goff;David Montgomery;Taylor Decker;Penei Sewell;Sam LaPorta;Kalif Raymond;Amon-Ra St. Brown;Jameson Williams,Tre'Davious White;Cobie Durant;Jared Verse;Braden Fiske;Quentin Lake;Troy Reeder;Christian Rozeboom;Kobie Turner;Byron Young;John Johnson;Kamren Curl,C;G;G;QB;RB;T;T;TE;WR;WR;WR,CB;CB;DE;DT;FS;ILB;ILB;NT;OLB;SS;SS,77;71;60;16;5;68;58;87;11;14;9,27;14;8;55;37;51;56;91;0;43;3
2024_01_LA_DET,2024090812,3696.0,DET,,"2 CB, 3 ILB, 1 LS, 1 OLB, 1 P, 2 RB, 1 TE",0,"1 CB, 1 DB, 1 DT, 1 FS, 1 ILB, 2 NT, 2 OLB, 1 RB, 1 SS",0,00-0036307;00-0036124;00-0033884;00-0039772;00-0039734;00-0037841;00-0034296;00-0037289;00-0039018;00-0035617;00-0039445;00-0036903;00-0039138;00-0033557;00-0035933;00-0039137;00-0035156;00-0035567;00-0039364;00-0037840;00-0036349;00-0035572,00-0036307;00-0036124;00-0034296;00-0037289;00-0039018;00-0039445;00-0033557;00-0035156;00-0035567;00-0039364;00-0035572,00-0033884;00-0039772;00-0039734;00-0037841;00-0035617;00-0036903;00-0039138;00-0035933;00-0039137;00-0037840;00-0036349,11,11,,,false,"","",,Kindle Vildor;Khalil Dorsey;Ben Niemann;Malcolm Rodriguez;Jack Campbell;Hogan Hatten;Jalen Reeves-Maybin;Jack Fox;Craig Reynolds;Sione Vaki;Parker Hesse,Tre'Davious White;Josh Wallace;Braden Fiske;Quentin Lake;Troy Reeder;Bobby Brown III;Kobie Turner;Michael Hoecht;Byron Young;Kyren Williams;Kamren Curl,CB;CB;ILB;ILB;ILB;LS;OLB;P;RB;RB;TE,CB;DB;DT;FS;ILB;NT;NT;OLB;OLB;RB;SS,29;30;51;44;46;49;42;3;13;33;43,27;30;55;37;51;95;91;97;0;23;3
2024_01_LA_DET,2024090812,3716.0,LA,PISTOL,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",8,"1 CB, 1 DB, 2 DE, 2 DT, 1 FS, 3 ILB, 1 SS",4,00-0039753;00-0034778;00-0039903;00-0036954;00-0037236;00-0032463;00-0036624;00-0037667;00-0036258;00-0036339;00-0033914;00-0036964;00-0039018;00-0026498;00-0037840;00-0039141;00-0037845;00-0039077;00-0036244;00-0032775;00-0033908;00-0036427,00-0039753;00-0036258;00-0036339;00-0026498;00-0037840;00-0037845;00-0039077;00-0036244;00-0032775;00-0033908;00-0036427,00-0034778;00-0039903;00-0036954;00-0037236;00-0032463;00-0036624;00-0037667;00-0033914;00-0036964;00-0039018;00-0039141,11,11,,2.6,false,HITCH/CURL,ZONE_COVERAGE,COVER_2,Beaux Limmer;Jonah Jackson;Kevin Dotson;Matthew Stafford;Kyren Williams;A.J. Arcuri;Warren McClendon Jr.;Colby Parkinson;Demarcus Robinson;Cooper Kupp;Tyler Johnson,Carlton Davis;Terrion Arnold;Levi Onwuzurike;Aidan Hutchinson;Kyle Peko;Alim McNeill;Kerby Joseph;Alex Anzalone;Derrick Barnes;Jack Campbell;Brian Branch,C;G;G;QB;RB;T;T;TE;WR;WR;WR,CB;DB;DE;DE;DT;DT;FS;ILB;ILB;ILB;SS,50;72;69;9;23;61;71;86;15;10;18,23;0;91;97;96;54;31;34;55;46;32
2024_01_LA_DET,2024090812,3748.0,LA,PISTOL,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",7,"1 CB, 1 DB, 2 DE, 2 DT, 1 FS, 3 ILB, 1 SS",5,00-0039753;00-0034778;00-0039903;00-0036954;00-0037236;00-0032463;00-0036624;00-0037667;00-0036258;00-0036339;00-0033914;00-0036964;00-0039018;00-0026498;00-0037840;00-0039141;00-0037845;00-0039077;00-0036244;00-0032775;00-0033908;00-0036427,00-0039753;00-0036258;00-0036339;00-0026498;00-0037840;00-0037845;00-0039077;00-0036244;00-0032775;00-0033908;00-0036427,00-0034778;00-0039903;00-0036954;00-0037236;00-0032463;00-0036624;00-0037667;00-0033914;00-0036964;00-0039018;00-0039141,11,11,,2.8,true,IN/DIG,MAN_COVERAGE,COVER_1,Beaux Limmer;Jonah Jackson;Kevin Dotson;Matthew Stafford;Kyren Williams;A.J. Arcuri;Warren McClendon Jr.;Colby Parkinson;Demarcus Robinson;Cooper Kupp;Tyler Johnson,Carlton Davis;Terrion Arnold;Levi Onwuzurike;Aidan Hutchinson;Kyle Peko;Alim McNeill;Kerby Joseph;Alex Anzalone;Derrick Barnes;Jack Campbell;Brian Branch,C;G;G;QB;RB;T;T;TE;WR;WR;WR,CB;DB;DE;DE;DT;DT;FS;ILB;ILB;ILB;SS,50;72;69;9;23;61;71;86;15;10;18,23;0;91;97;96;54;31;34;55;46;32
2024_01_LA_DET,2024090812,3771.0,LA,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",6,"2 CB, 1 DB, 2 DE, 1 DT, 1 FS, 2 ILB, 1 OLB, 1 SS",4,00-0039753;00-0034778;00-0036375;00-0039903;00-0036954;00-0037236;00-0036624;00-0037667;00-0036258;00-0036339;00-0033914;00-0036964;00-0034344;00-0026498;00-0037840;00-0039141;00-0037845;00-0039077;00-0036244;00-0032775;00-0033908;00-0036427,00-0039753;00-0036258;00-0036339;00-0026498;00-0037840;00-0037845;00-0039077;00-0036244;00-0032775;00-0033908;00-0036427,00-0034778;00-0036375;00-0039903;00-0036954;00-0037236;00-0036624;00-0037667;00-0033914;00-0036964;00-0034344;00-0039141,11,11,,2.8,true,SHALLOW CROSS/DRAG,MAN_COVERAGE,COVER_1,Beaux Limmer;Jonah Jackson;Kevin Dotson;Matthew Stafford;Kyren Williams;A.J. Arcuri;Warren McClendon Jr.;Colby Parkinson;Demarcus Robinson;Cooper Kupp;Tyler Johnson,Carlton Davis;Amik Robertson;Terrion Arnold;Levi Onwuzurike;Aidan Hutchinson;Alim McNeill;Kerby Joseph;Alex Anzalone;Derrick Barnes;Marcus Davenport;Brian Branch,C;G;G;QB;RB;T;T;TE;WR;WR;WR,CB;CB;DB;DE;DE;DT;FS;ILB;ILB;OLB;SS,50;72;69;9;23;61;71;86;15;10;18,23;21;0;91;97;54;31;34;55;92;32
2024_01_LA_DET,2024090812,3796.0,LA,PISTOL,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",6,"1 CB, 1 DB, 2 DE, 2 DT, 1 FS, 3 ILB, 1 SS",0,00-0039753;00-0034778;00-0039903;00-0036954;00-0037236;00-0032463;00-0036624;00-0037667;00-0036258;00-0036339;00-0033914;00-0036964;00-0039018;00-0026498;00-0037840;00-0039141;00-0037845;00-0039077;00-0036244;00-0032775;00-0033908;00-0036427,00-0039753;00-0036258;00-0036339;00-0026498;00-0037840;00-0037845;00-0039077;00-0036244;00-0032775;00-0033908;00-0036427,00-0034778;00-0039903;00-0036954;00-0037236;00-0032463;00-0036624;00-0037667;00-0033914;00-0036964;00-0039018;00-0039141,11,11,,,false,"","",,Beaux Limmer;Jonah Jackson;Kevin Dotson;Matthew Stafford;Kyren Williams;A.J. Arcuri;Warren McClendon Jr.;Colby Parkinson;Demarcus Robinson;Cooper Kupp;Tyler Johnson,Carlton Davis;Terrion Arnold;Levi Onwuzurike;Aidan Hutchinson;Kyle Peko;Alim McNeill;Kerby Joseph;Alex Anzalone;Derrick Barnes;Jack Campbell;Brian Branch,C;G;G;QB;RB;T;T;TE;WR;WR;WR,CB;DB;DE;DE;DT;DT;FS;ILB;ILB;ILB;SS,50;72;69;9;23;61;71;86;15;10;18,23;0;91;97;96;54;31;34;55;46;32
2024_01_LA_DET,2024090812,3818.0,LA,,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",0,"2 CB, 1 DB, 2 DE, 1 DT, 1 FS, 2 ILB, 1 OLB, 1 SS",0,00-0039753;00-0034778;00-0036375;00-0039903;00-0036954;00-0037236;00-0036624;00-0037667;00-0036258;00-0036339;00-0033914;00-0037289;00-0034344;00-0026498;00-0037840;00-0039141;00-0037845;00-0039077;00-0036244;00-0032775;00-0033908;00-0036427,00-0039753;00-0036258;00-0036339;00-0026498;00-0037840;00-0037845;00-0039077;00-0036244;00-0032775;00-0033908;00-0036427,00-0034778;00-0036375;00-0039903;00-0036954;00-0037236;00-0036624;00-0037667;00-0033914;00-0037289;00-0034344;00-0039141,11,11,,,false,"","",,Beaux Limmer;Jonah Jackson;Kevin Dotson;Matthew Stafford;Kyren Williams;A.J. Arcuri;Warren McClendon Jr.;Colby Parkinson;Demarcus Robinson;Cooper Kupp;Tyler Johnson,Carlton Davis;Amik Robertson;Terrion Arnold;Levi Onwuzurike;Aidan Hutchinson;Alim McNeill;Kerby Joseph;Alex Anzalone;Malcolm Rodriguez;Marcus Davenport;Brian Branch,C;G;G;QB;RB;T;T;TE;WR;WR;WR,CB;CB;DB;DE;DE;DT;FS;ILB;ILB;OLB;SS,50;72;69;9;23;61;71;86;15;10;18,23;21;0;91;97;54;31;34;44;92;32
2024_01_LA_DET,2024090812,3849.0,LA,PISTOL,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",6,"2 CB, 1 DB, 2 DE, 1 DT, 1 FS, 2 ILB, 1 OLB, 1 SS",0,00-0039753;00-0034778;00-0036375;00-0039903;00-0036954;00-0037236;00-0036624;00-0037667;00-0036258;00-0036339;00-0033914;00-0037289;00-0034344;00-0026498;00-0037840;00-0039141;00-0037845;00-0039077;00-0036244;00-0032775;00-0033908;00-0036427,00-0039753;00-0036258;00-0036339;00-0026498;00-0037840;00-0037845;00-0039077;00-0036244;00-0032775;00-0033908;00-0036427,00-0034778;00-0036375;00-0039903;00-0036954;00-0037236;00-0036624;00-0037667;00-0033914;00-0037289;00-0034344;00-0039141,11,11,,,false,"","",,Beaux Limmer;Jonah Jackson;Kevin Dotson;Matthew Stafford;Kyren Williams;A.J. Arcuri;Warren McClendon Jr.;Colby Parkinson;Demarcus Robinson;Cooper Kupp;Tyler Johnson,Carlton Davis;Amik Robertson;Terrion Arnold;Levi Onwuzurike;Aidan Hutchinson;Alim McNeill;Kerby Joseph;Alex Anzalone;Malcolm Rodriguez;Marcus Davenport;Brian Branch,C;G;G;QB;RB;T;T;TE;WR;WR;WR,CB;CB;DB;DE;DE;DT;FS;ILB;ILB;OLB;SS,50;72;69;9;23;61;71;86;15;10;18,23;21;0;91;97;54;31;34;44;92;32
2024_01_LA_DET,2024090812,3876.0,LA,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",5,"2 CB, 1 DB, 2 DE, 1 DT, 1 FS, 2 ILB, 1 OLB, 1 SS",4,00-0039753;00-0034778;00-0036375;00-0039903;00-0036954;00-0037236;00-0036624;00-0037667;00-0036258;00-0036339;00-0033914;00-0036964;00-0034344;00-0026498;00-0037840;00-0039141;00-0037845;00-0039077;00-0036244;00-0032775;00-0033908;00-0036427,00-0039753;00-0036258;00-0036339;00-0026498;00-0037840;00-0037845;00-0039077;00-0036244;00-0032775;00-0033908;00-0036427,00-0034778;00-0036375;00-0039903;00-0036954;00-0037236;00-0036624;00-0037667;00-0033914;00-0036964;00-0034344;00-0039141,11,11,,2.8,true,CORNER,MAN_COVERAGE,2_MAN,Beaux Limmer;Jonah Jackson;Kevin Dotson;Matthew Stafford;Kyren Williams;A.J. Arcuri;Warren McClendon Jr.;Colby Parkinson;Demarcus Robinson;Cooper Kupp;Tyler Johnson,Carlton Davis;Amik Robertson;Terrion Arnold;Levi Onwuzurike;Aidan Hutchinson;Alim McNeill;Kerby Joseph;Alex Anzalone;Derrick Barnes;Marcus Davenport;Brian Branch,C;G;G;QB;RB;T;T;TE;WR;WR;WR,CB;CB;DB;DE;DE;DT;FS;ILB;ILB;OLB;SS,50;72;69;9;23;61;71;86;15;10;18,23;21;0;91;97;54;31;34;55;92;32
2024_01_LA_DET,2024090812,3899.0,LA,,"2 ILB, 1 LB, 1 LS, 1 OLB, 1 P, 2 RB, 1 SS, 1 TE, 1 WR",0,"2 CB, 1 DB, 3 ILB, 1 OLB, 2 RB, 1 SS, 1 WR",0,00-0036307;00-0036124;00-0039862;00-0035942;00-0037633;00-0034296;00-0036964;00-0037289;00-0039774;00-0038360;00-0039076;00-0033557;00-0039059;00-0037557;00-0039738;00-0035567;00-0039364;00-0037844;00-0038657;00-0039074;00-0039751;00-0032464,00-0035942;00-0037633;00-0039774;00-0038360;00-0039076;00-0039059;00-0037557;00-0039738;00-0037844;00-0039074;00-0039751,00-0036307;00-0036124;00-0039862;00-0034296;00-0036964;00-0037289;00-0033557;00-0035567;00-0039364;00-0038657;00-0032464,11,11,,,false,"","",,Christian Rozeboom;Jacob Hummel;Omar Speights;Alex Ward;Nick Hampton;Ethan Evans;Ronnie Rivers;Blake Corum;Russ Yeast;Davis Allen;Jordan Whittington,Kindle Vildor;Khalil Dorsey;Ennis Rakestraw Jr.;Ben Niemann;Derrick Barnes;Malcolm Rodriguez;Jalen Reeves-Maybin;Craig Reynolds;Sione Vaki;Brandon Joseph;Kalif Raymond,ILB;ILB;LB;LS;OLB;P;RB;RB;SS;TE;WR,CB;CB;DB;ILB;ILB;ILB;OLB;RB;RB;SS;WR,56;35;48;47;31;42;20;22;2;87;88,29;30;15;51;55;44;42;13;33;12;11
2024_01_LA_DET,2024090812,3925.0,DET,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",6,"2 CB, 1 DB, 1 DE, 1 DT, 1 FS, 1 ILB, 1 NT, 1 OLB, 2 SS",0,00-0034345;00-0033884;00-0037839;00-0039834;00-0039852;00-0039734;00-0037841;00-0029592;00-0032395;00-0035617;00-0039138;00-0039137;00-0033106;00-0039139;00-0033927;00-0036349;00-0032381;00-0036880;00-0039065;00-0032464;00-0036963;00-0037240,00-0034345;00-0029592;00-0032395;00-0033106;00-0039139;00-0032381;00-0036880;00-0039065;00-0032464;00-0036963;00-0037240,00-0033884;00-0037839;00-0039834;00-0039852;00-0039734;00-0037841;00-0035617;00-0039138;00-0039137;00-0033927;00-0036349,11,11,,,false,"","",,Frank Ragnow;Kevin Zeitler;Graham Glasgow;Jared Goff;Jahmyr Gibbs;Taylor Decker;Penei Sewell;Sam LaPorta;Kalif Raymond;Amon-Ra St. Brown;Jameson Williams,Tre'Davious White;Cobie Durant;Kamren Kinchens;Jared Verse;Braden Fiske;Quentin Lake;Troy Reeder;Kobie Turner;Byron Young;John Johnson;Kamren Curl,C;G;G;QB;RB;T;T;TE;WR;WR;WR,CB;CB;DB;DE;DT;FS;ILB;NT;OLB;SS;SS,77;71;60;16;26;68;58;87;11;14;9,27;14;26;8;55;37;51;91;0;43;3
2024_01_LA_DET,2024090812,3947.0,DET,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",5,"2 CB, 1 DB, 1 DE, 1 DT, 1 FS, 1 ILB, 1 NT, 1 OLB, 2 SS",4,00-0034345;00-0033884;00-0037839;00-0039834;00-0039852;00-0039734;00-0037841;00-0029592;00-0032395;00-0035617;00-0039138;00-0039137;00-0033106;00-0039139;00-0033927;00-0036349;00-0032381;00-0036880;00-0039065;00-0032464;00-0036963;00-0037240,00-0034345;00-0029592;00-0032395;00-0033106;00-0039139;00-0032381;00-0036880;00-0039065;00-0032464;00-0036963;00-0037240,00-0033884;00-0037839;00-0039834;00-0039852;00-0039734;00-0037841;00-0035617;00-0039138;00-0039137;00-0033927;00-0036349,11,11,,2.3,false,IN/DIG,MAN_COVERAGE,COVER_1,Frank Ragnow;Kevin Zeitler;Graham Glasgow;Jared Goff;Jahmyr Gibbs;Taylor Decker;Penei Sewell;Sam LaPorta;Kalif Raymond;Amon-Ra St. Brown;Jameson Williams,Tre'Davious White;Cobie Durant;Kamren Kinchens;Jared Verse;Braden Fiske;Quentin Lake;Troy Reeder;Kobie Turner;Byron Young;John Johnson;Kamren Curl,C;G;G;QB;RB;T;T;TE;WR;WR;WR,CB;CB;DB;DE;DT;FS;ILB;NT;OLB;SS;SS,77;71;60;16;26;68;58;87;11;14;9,27;14;26;8;55;37;51;91;0;43;3
2024_01_LA_DET,2024090812,3990.0,DET,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",6,"2 CB, 1 DE, 1 DT, 1 FS, 2 ILB, 1 NT, 1 OLB, 2 SS",4,00-0034345;00-0033884;00-0037839;00-0039852;00-0039734;00-0037841;00-0029592;00-0032395;00-0035617;00-0035942;00-0039138;00-0039137;00-0033106;00-0039139;00-0033927;00-0036349;00-0032381;00-0036880;00-0039065;00-0032464;00-0036963;00-0037240,00-0034345;00-0029592;00-0032395;00-0033106;00-0039139;00-0032381;00-0036880;00-0039065;00-0032464;00-0036963;00-0037240,00-0033884;00-0037839;00-0039852;00-0039734;00-0037841;00-0035617;00-0035942;00-0039138;00-0039137;00-0033927;00-0036349,11,11,,2.2,false,SCREEN,ZONE_COVERAGE,COVER_4,Frank Ragnow;Kevin Zeitler;Graham Glasgow;Jared Goff;Jahmyr Gibbs;Taylor Decker;Penei Sewell;Sam LaPorta;Kalif Raymond;Amon-Ra St. Brown;Jameson Williams,Tre'Davious White;Cobie Durant;Jared Verse;Braden Fiske;Quentin Lake;Troy Reeder;Christian Rozeboom;Kobie Turner;Byron Young;John Johnson;Kamren Curl,C;G;G;QB;RB;T;T;TE;WR;WR;WR,CB;CB;DE;DT;FS;ILB;ILB;NT;OLB;SS;SS,77;71;60;16;26;68;58;87;11;14;9,27;14;8;55;37;51;56;91;0;43;3
2024_01_LA_DET,2024090812,4015.0,DET,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",7,"2 CB, 1 DE, 1 DT, 1 FS, 2 ILB, 1 NT, 1 OLB, 2 SS",4,00-0034345;00-0033884;00-0037839;00-0039852;00-0039734;00-0037841;00-0029592;00-0032395;00-0035617;00-0035942;00-0039138;00-0039137;00-0033106;00-0039139;00-0033927;00-0036349;00-0032381;00-0036880;00-0039065;00-0032464;00-0036963;00-0037240,00-0034345;00-0029592;00-0032395;00-0033106;00-0039139;00-0032381;00-0036880;00-0039065;00-0032464;00-0036963;00-0037240,00-0033884;00-0037839;00-0039852;00-0039734;00-0037841;00-0035617;00-0035942;00-0039138;00-0039137;00-0033927;00-0036349,11,11,,3.6,false,GO,MAN_COVERAGE,COVER_1,Frank Ragnow;Kevin Zeitler;Graham Glasgow;Jared Goff;Jahmyr Gibbs;Taylor Decker;Penei Sewell;Sam LaPorta;Kalif Raymond;Amon-Ra St. Brown;Jameson Williams,Tre'Davious White;Cobie Durant;Jared Verse;Braden Fiske;Quentin Lake;Troy Reeder;Christian Rozeboom;Kobie Turner;Byron Young;John Johnson;Kamren Curl,C;G;G;QB;RB;T;T;TE;WR;WR;WR,CB;CB;DE;DT;FS;ILB;ILB;NT;OLB;SS;SS,77;71;60;16;26;68;58;87;11;14;9,27;14;8;55;37;51;56;91;0;43;3
2024_01_LA_DET,2024090812,4038.0,DET,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",6,"2 CB, 1 DE, 1 DT, 1 FS, 2 ILB, 1 NT, 1 OLB, 2 SS",0,00-0034345;00-0033884;00-0037839;00-0039852;00-0039734;00-0037841;00-0029592;00-0032395;00-0035617;00-0035942;00-0039138;00-0039137;00-0033106;00-0039139;00-0033927;00-0036349;00-0032381;00-0036880;00-0039065;00-0032464;00-0036963;00-0037240,00-0034345;00-0029592;00-0032395;00-0033106;00-0039139;00-0032381;00-0036880;00-0039065;00-0032464;00-0036963;00-0037240,00-0033884;00-0037839;00-0039852;00-0039734;00-0037841;00-0035617;00-0035942;00-0039138;00-0039137;00-0033927;00-0036349,11,11,,,false,"","",,Frank Ragnow;Kevin Zeitler;Graham Glasgow;Jared Goff;Jahmyr Gibbs;Taylor Decker;Penei Sewell;Sam LaPorta;Kalif Raymond;Amon-Ra St. Brown;Jameson Williams,Tre'Davious White;Cobie Durant;Jared Verse;Braden Fiske;Quentin Lake;Troy Reeder;Christian Rozeboom;Kobie Turner;Byron Young;John Johnson;Kamren Curl,C;G;G;QB;RB;T;T;TE;WR;WR;WR,CB;CB;DE;DT;FS;ILB;ILB;NT;OLB;SS;SS,77;71;60;16;26;68;58;87;11;14;9,27;14;8;55;37;51;56;91;0;43;3
2024_01_LA_DET,2024090812,4065.0,DET,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",6,"2 CB, 1 DE, 1 DT, 1 FS, 2 ILB, 1 NT, 1 OLB, 2 SS",4,00-0034345;00-0033884;00-0037839;00-0039852;00-0036366;00-0037841;00-0029592;00-0032395;00-0035617;00-0035942;00-0036903;00-0039137;00-0033106;00-0039139;00-0033927;00-0036349;00-0032381;00-0036880;00-0039065;00-0032464;00-0036963;00-0037240,00-0034345;00-0029592;00-0032395;00-0033106;00-0039139;00-0032381;00-0036880;00-0039065;00-0032464;00-0036963;00-0037240,00-0033884;00-0037839;00-0039852;00-0036366;00-0037841;00-0035617;00-0035942;00-0036903;00-0039137;00-0033927;00-0036349,11,11,,1.8,false,SLANT,MAN_COVERAGE,2_MAN,Frank Ragnow;Kevin Zeitler;Graham Glasgow;Jared Goff;Jahmyr Gibbs;Taylor Decker;Penei Sewell;Sam LaPorta;Kalif Raymond;Amon-Ra St. Brown;Jameson Williams,Tre'Davious White;Cobie Durant;Jared Verse;Neville Gallimore;Quentin Lake;Troy Reeder;Christian Rozeboom;Bobby Brown III;Byron Young;John Johnson;Kamren Curl,C;G;G;QB;RB;T;T;TE;WR;WR;WR,CB;CB;DE;DT;FS;ILB;ILB;NT;OLB;SS;SS,77;71;60;16;26;68;58;87;11;14;9,27;14;8;92;37;51;56;95;0;43;3
2024_01_LA_DET,2024090812,4120.0,DET,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",6,"2 CB, 1 DE, 1 DT, 1 FS, 2 ILB, 1 NT, 1 OLB, 2 SS",4,00-0034345;00-0033884;00-0037839;00-0039852;00-0039734;00-0037841;00-0029592;00-0032395;00-0035617;00-0035942;00-0039138;00-0039137;00-0033106;00-0039139;00-0033927;00-0036349;00-0032381;00-0036880;00-0039065;00-0032464;00-0036963;00-0037240,00-0034345;00-0029592;00-0032395;00-0033106;00-0039139;00-0032381;00-0036880;00-0039065;00-0032464;00-0036963;00-0037240,00-0033884;00-0037839;00-0039852;00-0039734;00-0037841;00-0035617;00-0035942;00-0039138;00-0039137;00-0033927;00-0036349,11,11,,2.4,false,HITCH/CURL,ZONE_COVERAGE,COVER_3,Frank Ragnow;Kevin Zeitler;Graham Glasgow;Jared Goff;Jahmyr Gibbs;Taylor Decker;Penei Sewell;Sam LaPorta;Kalif Raymond;Amon-Ra St. Brown;Jameson Williams,Tre'Davious White;Cobie Durant;Jared Verse;Braden Fiske;Quentin Lake;Troy Reeder;Christian Rozeboom;Kobie Turner;Byron Young;John Johnson;Kamren Curl,C;G;G;QB;RB;T;T;TE;WR;WR;WR,CB;CB;DE;DT;FS;ILB;ILB;NT;OLB;SS;SS,77;71;60;16;26;68;58;87;11;14;9,27;14;8;55;37;51;56;91;0;43;3
2024_01_LA_DET,2024090812,4145.0,DET,SHOTGUN,"1 C, 2 G, 1 QB, 1 RB, 2 T, 1 TE, 3 WR",6,"2 CB, 1 DE, 1 DT, 1 FS, 2 ILB, 1 NT, 1 OLB, 2 SS",4,00-0034345;00-0033884;00-0037839;00-0039852;00-0039734;00-0037841;00-0029592;00-0032395;00-0035617;00-0035942;00-0039138;00-0039137;00-0033106;00-0039139;00-0033927;00-0036349;00-0032381;00-0036880;00-0039065;00-0032464;00-0036963;00-0037240,00-0034345;00-0029592;00-0032395;00-0033106;00-0039139;00-0032381;00-0036880;00-0039065;00-0032464;00-0036963;00-0037240,00-0033884;00-0037839;00-0039852;00-0039734;00-0037841;00-0035617;00-0035942;00-0039138;00-0039137;00-0033927;00-0036349,11,11,,3.2,true,SWING,MAN_COVERAGE,COVER_1,Frank Ragnow;Kevin Zeitler;Graham Glasgow;Jared Goff;Jahmyr Gibbs;Taylor Decker;Penei Sewell;Sam LaPorta;Kalif Raymond;Amon-Ra St. Brown;Jameson Williams,Tre'Davious White;Cobie Durant;Jared Verse;Braden Fiske;Quentin Lake;Troy Reeder;Christian Rozeboom;Kobie Turner;Byron Young;John Johnson;Kamren Curl,C;G;G;QB;RB;T;T;TE;WR;WR;WR,CB;CB;DE;DT;FS;ILB;ILB;NT;OLB;SS;SS,77;71;60;16;26;68;58;87;11;14;9,27;14;8;55;37;51;56;91;0;43;3
2024_01_LA_DET,2024090812,4175.0,DET,,"2 G, 1 K, 1 LS, 1 P, 4 T, 2 TE",0,"2 CB, 1 DT, 1 FS, 3 ILB, 2 NT, 1 OLB, 1 SS",0,00-0033884;00-0037839;00-0039734;00-0037841;00-0029592;00-0032395;00-0035617;00-0035942;00-0037633;00-0039172;00-0039445;00-0036903;00-0039138;00-0035933;00-0035156;00-0037844;00-0033863;00-0036880;00-0036736;00-0037385;00-0035572;00-0036754,00-0029592;00-0032395;00-0039172;00-0039445;00-0035156;00-0033863;00-0036880;00-0036736;00-0037385;00-0035572;00-0036754,00-0033884;00-0037839;00-0039734;00-0037841;00-0035617;00-0035942;00-0037633;00-0036903;00-0039138;00-0035933;00-0037844,11,11,,,false,"","",,Kevin Zeitler;Graham Glasgow;Jake Bates;Hogan Hatten;Jack Fox;Dan Skipper;Penei Sewell;Kayode Awosika;Michael Niese;Parker Hesse;Brock Wright,Tre'Davious White;Cobie Durant;Braden Fiske;Quentin Lake;Troy Reeder;Christian Rozeboom;Jacob Hummel;Bobby Brown III;Kobie Turner;Michael Hoecht;Russ Yeast,G;G;K;LS;P;T;T;T;T;TE;TE,CB;CB;DT;FS;ILB;ILB;ILB;NT;NT;OLB;SS,71;60;39;49;3;70;58;74;62;43;89,27;14;55;37;51;56;35;95;91;97;2
